"Position (mm) Run #1";"Position (mm) Run #2";"Position (mm) Run #3";"Position (mm) Run #4";"Position (mm) Run #5";"Position (mm) Run #6";"Position (mm) Run #7";"Position (mm) Run #8"
-32,2693;-13,1640;1,7154;31,9920;13,0211;6,2453;-0,6049;4,7115
-31,0959;-14,0243;-0,0222;32,0285;11,8512;7,4659;-1,4485;4,0403
-29,5637;-14,8845;-1,5543;31,7027;10,3025;8,4976;-2,4974;3,1632
-27,8446;-15,7606;-3,2751;31,1866;8,7538;9,5464;-3,3411;2,4919
-26,1561;-16,4645;-5,0124;30,7069;7,2051;10,3890;-4,3898;1,6317
-24,0933;-16,9806;-6,5611;29,8467;5,6564;11,4379;-5,2501;0,7547
-22,0461;-17,4967;-8,1098;29,0227;4,1246;12,3149;-6,1266;0,0833
-19,8272;-18,0285;-9,6585;27,8183;2,3869;12,9855;-6,7985;-0,7936
-17,4209;-18,3883;-11,2233;26,6318;0,8549;13,8626;-7,6749;-1,4651
-15,0305;-18,5603;-12,5998;25,2732;-0,8826;14,5679;-8,3631;-2,3253
-12,4524;-18,7480;-13,9924;23,7424;-2,4147;15,0838;-9,0512;-3,2020
-9,8743;-18,7637;-15,1968;22,0215;-4,1520;15,6171;-9,7555;-3,8902
-7,3125;-18,5917;-16,4170;20,3183;-5,7007;15,9611;-10,2716;-4,5783
-4,5627;-18,4355;-17,4493;18,4253;-7,2494;16,3051;-10,7877;-5,2665
-1,8129;-18,0915;-18,4974;16,5497;-8,8143;16,6665;-11,3198;-5,9546
0,9369;-17,7633;-19,3733;14,5019;-10,1909;16,8560;-11,6639;-6,6427
3,7035;-17,2474;-20,0614;12,2471;-11,5674;16,8560;-12,0079;-7,3472
6,2646;-16,7472;-20,7652;10,2162;-12,9440;16,8560;-12,3680;-7,8632
9,0144;-16,0752;-21,2968;7,7895;-14,3365;16,8735;-12,5400;-8,3793
11,7814;-15,2154;-21,6409;5,5521;-15,5568;16,7190;-12,7280;-8,9116
14,3768;-14,3557;-22,0005;3,3314;-16,5891;16,3749;-12,7280;-9,2556
16,7832;-13,5118;-22,1880;0,9050;-17,6372;16,0309;-12,7280;-9,5997
19,1895;-12,4802;-22,2035;-1,3158;-18,4974;15,7043;-12,7440;-9,9437
21,6312;-11,4485;-22,0315;-3,7420;-19,3733;15,2056;-12,5720;-10,3039
23,6940;-10,4329;-21,8751;-5,9794;-20,0771;14,5175;-12,4161;-10,4759
25,7747;-9,2293;-21,5467;-8,2169;-20,5931;13,8294;-12,0721;-10,6479
27,6656;-8,0420;-21,0308;-10,4705;-21,1248;13,1412;-11,7442;-10,8360
29,5928;-6,6502;-20,5461;-12,5357;-21,4688;12,4704;-11,2122;-10,8360
31,1583;-5,4630;-19,6863;-14,6010;-21,8284;11,6274;-10,8843;-10,8360
32,5338;-4,0876;-18,8265;-16,6820;-22,0160;10,5951;-10,3845;-10,8521
33,9459;-2,7121;-17,9825;-18,5908;-22,0315;9,5456;-9,6967;-10,6801
34,9960;-1,3367;-16,9666;-20,3117;-21,8751;8,7196;-9,0088;-10,5081
35,8742;0,0221;-15,7630;-22,0481;-21,5311;7,4981;-8,3209;-10,3523
36,5806;1,5862;-14,5754;-23,6122;-21,1872;6,4828;-7,6331;-10,0083
37,1150;2,9616;-13,1999;-24,9888;-20,8744;5,2784;-6,9615;-9,6643
37,4775;4,3539;-11,8245;-26,3960;-20,1866;4,0740;-6,1017;-9,3365
37,6865;5,5406;-10,4651;-27,4283;-19,5144;2,8528;-5,2419;-8,8044
37,5331;6,9160;-8,9178;-28,4759;-18,6546;1,8539;-4,3986;-8,4767
37,2075;8,3085;-7,3868;-29,3665;-17,8106;0,4440;-3,3504;-7,9770
36,7099;9,5121;-5,6513;-29,8825;-16,7789;-0,5550;-2,5071;-7,2729
36,0403;10,7329;-4,1204;-30,4137;-15,7630;-1,9647;-1,4589;-6,7732
35,2169;11,7646;-2,4013;-30,7729;-14,5595;-2,9805;-0,6157;-6,0854
34,0125;12,7963;-0,6822;-30,9600;-13,3718;-4,1849;0,4326;-5,3975
32,8446;13,8280;1,0370;-30,9751;-11,9964;-5,4057;1,2757;-4,7097
31,2959;14,8770;2,7729;-30,8333;-10,6371;-6,4217;2,3242;-4,0382
29,7835;15,7543;4,3034;-30,3174;-9,0736;-7,6424;3,1672;-3,1620
27,8905;16,4421;6,0394;-29,8166;-7,7144;-8,6909;4,2157;-2,4906
26,0154;17,1300;7,5867;-29,1440;-6,1834;-9,5350;5,0755;-1,6143
23,9680;17,8354;9,1340;-28,2994;-4,4478;-10,5834;5,9353;-0,9430
21,7306;18,3689;10,6813;-27,2677;-2,9005;-11,4436;6,7951;-0,0666
19,5284;18,7128;12,2459;-26,2667;-1,3698;-12,3199;7,6719;0,6046
16,9289;19,0744;13,6387;-24,9066;0,3660;-13,0080;8,3427;1,4644
14,5366;19,2464;14,8423;-23,3593;1,8966;-13,7121;9,2196;2,3409
11,9547;19,4360;16,0458;-21,8276;3,6325;-14,2282;9,9246;3,0120
9,3899;19,4536;17,2669;-20,1084;5,1798;-14,7443;10,4233;3,8886
6,6357;19,2816;18,3162;-18,4050;6,7271;-15,2762;11,1284;4,5765
3,8815;19,1096;19,1760;-16,5299;8,2744;-15,6203;11,6443;5,2643
1,1273;18,9728;20,0534;-14,4671;9,8217;-15,9801;12,1775;5,9522
-1,6435;18,4391;20,7413;-12,4204;11,4035;-16,1680;12,5214;6,6401
-4,2090;18,1302;21,4468;-10,1858;12,5898;-16,1680;12,8654;7,3449
-6,9632;17,4421;21,9805;-7,9513;13,9826;-16,1680;13,2267;7,8609
-9,7336;16,7539;22,3422;-5,7167;15,1861;-16,1838;13,3987;8,3768
-12,3315;16,0833;22,5320;-3,4986;16,3897;-16,0277;13,5707;8,8927
-14,7412;15,2405;22,5320;-1,0757;17,6283;-15,6837;13,7600;9,4258
-17,1509;14,1908;22,5498;1,1588;18,4881;-15,3398;13,7773;9,7697
-19,5763;13,3652;22,3778;3,3765;19,3479;-15,0117;13,5880;10,1137
-21,8293;12,1435;22,2413;5,7998;20,2254;-14,5117;13,6053;10,4577
-23,9100;11,1284;21,7252;8,0343;20,9309;-13,8079;13,4506;10,8188
-25,8030;9,9240;21,2268;10,2860;21,4468;-13,3239;13,1066;10,9908
-27,7114;8,7367;20,5387;12,3315;21,9805;-12,4481;12,7626;11,1800
-29,4626;7,3431;19,8682;14,6008;22,3422;-11,7763;12,4185;11,1800
-30,8391;6,1557;19,0256;16,4743;22,5320;-10,9326;12,0918;11,1800
-32,2458;4,7791;17,9933;18,5722;22,5320;-9,8848;11,5929;11,1800
-33,2781;3,4026;16,9785;20,2914;22,5498;-9,0412;10,8876;11,1972
-34,3403;2,0260;15,7741;22,0105;22,3778;-8,0257;10,3887;11,0252
-35,0284;0,6495;14,5870;23,7653;22,2413;-6,8059;9,7005;10,8704
-35,7463;-0,7271;13,2278;25,1407;21,7075;-5,7905;9,0295;10,5092
-36,1052;-2,1036;11,6619;26,5342;21,3989;-4,5705;8,1693;10,3715
-36,3068;-3,4802;10,3025;27,7558;20,7107;-3,5553;7,3091;9,8383
-36,1348;-4,8567;8,7538;28,7875;20,0403;-2,3682;6,4319;9,4942
-35,9925;-6,2496;7,2221;29,8554;19,1800;-0,9596;5,7776;9,1673
-35,4915;-7,4378;5,5012;30,5615;18,3374;0,0388;4,7284;8,6512
-34,8185;-8,8305;3,7635;31,0774;17,3226;1,4310;3,8851;8,1522
-33,9737;-10,0511;2,2316;31,6298;16,1007;2,6513;2,8360;7,4641
-32,9570;-11,0834;0,5108;31,8200;15,1032;3,6662;1,9925;6,7590
-31,7685;-12,1157;-1,2101;31,8200;13,7267;4,8697;0,9435;6,2599
-30,4082;-13,1480;-2,9475;31,8565;12,3501;6,0903;0,0999;5,5717
-28,8761;-14,1963;-4,4797;31,5125;10,9736;7,1050;-0,9490;4,9005
-27,1722;-15,0724;-6,2170;31,2048;9,6142;8,3256;-1,7926;4,0234
-25,2966;-15,7606;-7,7656;30,5167;8,0655;9,3744;-2,8415;3,3521
-23,2493;-16,4487;-9,3143;29,8649;6,5168;10,2170;-3,7017;2,4751
-21,0148;-17,1526;-10,8792;28,8325;4,9850;11,2659;-4,5455;1,8037
-18,7959;-17,6845;-12,2557;27,8183;3,2473;12,1257;-5,6105;0,9268
-16,3896;-18,0285;-13,6482;26,6318;1,7154;13,0028;-6,2823;0,2553
-13,9992;-18,3883;-14,8527;25,2732;-0,0222;13,6907;-7,1588;-0,6049
-11,4212;-18,5603;-16,0571;23,7424;-1,5543;14,3785;-7,8307;-1,4817
-8,8593;-18,7480;-17,2931;22,0215;-3,2916;15,0838;-8,7071;-2,1533
-6,0932;-18,7637;-18,1375;20,3183;-4,8403;15,6171;-9,4115;-3,0300
-3,5316;-18,5917;-19,2012;18,4253;-6,3890;15,9611;-9,9275;-3,7181
-0,7818;-18,4355;-19,8894;16,5497;-7,9377;16,3051;-10,4436;-4,4063
1,9680;-18,0915;-20,5931;14,4845;-9,5026;16,6665;-10,9597;-5,0944
4,7178;-17,7633;-21,1092;12,4365;-10,8792;16,8385;-11,4918;-5,7826
7,4846;-17,2474;-21,6409;10,1991;-12,2557;17,0280;-11,8359;-6,4707
10,0456;-16,7472;-22,0005;7,9616;-13,6482;17,0280;-12,1960;-7,1751
12,8299;-16,0752;-22,1880;5,7411;-14,8527;17,0455;-12,3680;-7,6912
15,2188;-15,2154;-22,1880;3,3146;-16,0729;16,8910;-12,5400;-8,2073
17,8320;-14,3557;-22,2035;1,0939;-17,1210;16,5470;-12,7280;-8,7234
20,0489;-13,5118;-22,0471;-1,3324;-17,9655;16,2029;-12,7280;-9,2556
22,4907;-12,4802;-21,7187;-3,5534;-19,0292;15,8763;-12,7280;-9,5997
24,5535;-11,4485;-21,2028;-5,9794;-19,7173;15,3603;-12,7440;-9,9437
26,6522;-10,4329;-20,7025;-8,2331;-20,4211;14,8616;-12,5880;-10,3039
28,3713;-9,2455;-20,0302;-10,2822;-20,9528;14,1734;-12,2441;-10,4759
30,1086;-7,8538;-19,1705;-12,5357;-21,2968;13,5026;-11,9001;-10,6479
31,6741;-6,6665;-18,3264;-14,6010;-21,6564;12,6424;-11,5561;-10,8360
33,0679;-5,2747;-17,3105;-16,6820;-21,8284;11,7822;-11,2283;-10,8360
34,2898;-4,0876;-16,1069;-18,5908;-22,0160;10,9392;-10,7123;-10,8360
35,3399;-2,7121;-14,9033;-20,3117;-22,0315;9,9069;-10,2126;-10,8521
36,2366;-1,3367;-13,7157;-22,0481;-21,8751;8,8746;-9,5085;-10,6801
36,7525;0,0221;-12,3563;-23,6122;-21,5311;7,8423;-9,0250;-10,5081
37,3055;1,6029;-10,8090;-24,9888;-21,2028;6,8269;-8,1490;-10,3523
37,4960;2,7897;-9,2617;-26,3960;-20,7025;5,6056;-7,4611;-10,0083
37,5145;4,1651;-7,7144;-27,4283;-20,0146;4,5902;-6,7896;-9,6643
37,3796;5,5406;-6,1834;-28,4759;-19,3424;3,3857;-5,9298;-9,3204
36,8635;6,9330;-4,4478;-29,3513;-18,4983;2,1813;-5,0700;-8,9926
36,3843;8,1366;-2,9170;-30,0546;-17,4509;0,9769;-4,2266;-8,4767
35,5241;9,3402;-1,1979;-30,5858;-16,6227;-0,2275;-3,1785;-7,9608
34,7007;10,5438;0,5212;-30,9449;-15,4192;-1,4320;-2,3352;-7,4611
33,5146;11,7646;2,2571;-31,1320;-14,2156;-2,6364;-1,2869;-6,7732
32,1563;12,7963;3,7876;-31,1471;-13,0280;-3,8408;-0,4438;-6,0854
30,6258;13,8453;5,5237;-31,0053;-11,6686;-5,0616;0,6046;-5,3975
28,9231;14,7051;7,0540;-30,4894;-10,1052;-6,0776;1,4477;-4,7097
27,0300;15,5823;8,7902;-29,9735;-8,7459;-7,2983;2,4961;-4,0218
25,1728;16,2701;10,3547;-29,4879;-7,1986;-8,3306;3,3391;-3,3504
22,9354;16,9580;11,7301;-28,6433;-5,6513;-9,3791;4,3877;-2,4741
20,7156;17,6634;13,1056;-27,6269;-4,1204;-10,2393;5,2474;-1,8028
18,3059;18,1969;14,4984;-26,4386;-2,3848;-11,0995;6,1072;-0,9264
15,9137;18,5408;15,7020;-25,0632;-0,8375;-11,9597;6,9670;-0,2552
13,3317;18,9024;16,9230;-23,7032;0,6932;-12,8360;7,8268;0,6046
10,7498;19,0744;17,9547;-22,1714;2,4291;-13,5401;8,7037;1,4811
8,1849;19,2640;19,0040;-20,4679;3,9764;-14,0562;9,3915;2,1522
5,4307;19,2816;19,8814;-18,5769;5,5237;-14,5722;10,0965;3,0288
2,6765;19,1096;20,5693;-16,7018;7,0710;-15,1042;10,5953;3,6998
-0,0777;18,9552;21,2749;-14,6231;8,6183;-15,4482;11,3004;4,5765
-2,8319;18,6112;21,8085;-12,7641;10,1827;-15,8081;11,8163;5,2643
-5,6025;18,2847;22,1702;-10,5296;11,5582;-15,9801;12,3495;5,9522
-8,1844;17,7862;22,3422;-8,2951;12,9336;-16,1680;12,6934;6,6571
-10,7663;17,0980;22,5320;-6,0605;14,3264;-16,1680;13,0547;7,1560
-13,3483;16,4099;22,5498;-3,8424;15,5474;-16,1838;13,2094;7,8609
-15,9461;15,7392;22,3778;-1,4195;16,5791;-16,0277;13,5707;8,3768
-18,3715;14,8790;22,2235;0,7983;17,6108;-15,6837;13,7600;8,8927
-20,6090;14,0361;21,8972;3,2215;18,6601;-15,3398;13,7600;9,4258
-22,8774;13,0038;21,3989;5,4560;19,5375;-15,0117;13,7600;9,7697
-24,7705;11,9887;20,7107;7,6906;20,2254;-14,4958;13,7773;10,1137
-26,6635;10,7843;20,0403;9,9251;20,9309;-13,9958;13,6053;10,4577
-28,5870;9,5799;19,1977;12,1769;21,4646;-13,3079;13,4506;10,8188
-30,1509;8,3755;18,1653;14,2397;21,8085;-12,6361;13,1066;10,9908
-31,5425;7,1881;17,1505;16,3024;22,1702;-11,7763;12,7626;11,1628
-32,7619;5,8115;15,9461;18,4003;22,3600;-10,9165;12,4358;11,3520
-33,8092;4,4350;14,7591;20,1018;22,3600;-10,0567;11,9197;11,3520
-34,6843;3,0584;13,3825;22,0282;22,3778;-9,2131;11,4037;11,3692
-35,3874;1,6819;12,0060;23,5755;22,2235;-8,1814;10,9048;11,1800
-35,9331;0,3053;10,6466;25,1407;21,8795;-7,1660;10,2166;11,1972
-36,1052;-1,0712;9,0979;26,5342;21,5532;-5,9461;9,5285;11,0424
-36,3068;-2,4478;7,5492;27,7558;21,0548;-4,9308;8,8575;10,6984
-36,1497;-3,8408;6,0175;28,8056;20,3667;-3,7272;7,9802;10,3543
-35,8206;-5,0288;4,2966;29,6653;19,6962;-2,5237;7,3091;10,0103
-35,3195;-6,4054;2,5758;30,5615;18,8536;-1,3201;6,4489;9,6663
-34,6615;-7,7982;0,8382;31,0774;17,8212;-0,1165;5,6056;9,3393
-33,6298;-9,0026;-0,6939;31,6298;16,8064;1,0871;4,5564;8,8233
-32,6281;-10,2232;-2,4147;31,8018;15,6020;2,2907;3,6962;8,3243
-31,2527;-11,2555;-4,1520;32,0103;14,3976;3,4942;2,8528;7,6191
-29,9075;-12,2878;-5,6843;31,8382;13,2105;4,7147;1,8204;7,1200
-28,1884;-13,3201;-7,4215;31,7027;11,8339;5,7294;0,7714;6,4319
-26,4999;-14,3683;-8,9702;31,1866;10,4746;6,9500;-0,0721;5,7437
-24,4371;-15,2445;-10,5350;30,7069;8,9259;7,9817;-1,1210;5,0556
-22,3899;-15,9326;-11,9116;29,8467;7,3772;9,0134;-1,9647;4,3675
-20,1553;-16,6207;-13,3041;29,0046;5,8285;10,0451;-3,0135;3,6962
-17,9365;-17,3404;-14,4926;27,9903;4,2798;11,0940;-3,8737;2,8192
-15,5461;-17,6687;-15,9009;26,8039;2,7479;11,9538;-4,7339;2,1478
-12,9680;-18,2163;-16,9332;25,4453;1,0103;12,8308;-5,5942;1,2876
-10,4061;-18,3725;-17,9812;23,8966;-0,5218;13,5187;-6,4544;0,4107
-7,6400;-18,7480;-18,8415;22,3835;-2,2592;14,2066;-7,3309;-0,2608
-5,0783;-18,7480;-19,7173;20,4727;-3,8079;14,9118;-8,0190;-1,1376
-2,3285;-18,7480;-20,4055;18,7871;-5,3566;15,4277;-8,7071;-1,8092
0,4213;-18,7794;-21,1248;16,7043;-6,9053;15,9611;-9,3953;-2,6859
3,1711;-18,4197;-21,4688;14,8461;-8,4540;16,3051;-10,0996;-3,3741
5,9378;-18,2792;-21,8129;12,5914;-10,0188;16,6665;-10,6318;-4,0622
8,5159;-17,7633;-22,1880;10,5433;-11,3954;16,8385;-10,9597;-4,7504
11,0939;-17,2474;-22,1880;8,3058;-12,7879;17,0280;-11,4918;-5,4385
13,6720;-16,7472;-22,2035;6,0854;-13,9924;17,0280;-11,8359;-6,1266
16,2675;-16,0752;-22,0471;3,6588;-15,1968;17,0455;-12,1960;-6,8311
18,6738;-15,2154;-21,7031;1,4381;-16,4170;16,8735;-12,3680;-7,3472
21,1155;-14,3557;-21,3903;-0,9882;-17,4651;16,7190;-12,5400;-7,8632
23,1783;-13,5118;-20,6868;-3,2092;-18,3253;16,3749;-12,7280;-8,3793
25,2411;-12,4802;-20,2022;-5,6352;-19,2012;16,0484;-12,7280;-8,9116
27,3398;-11,4645;-19,3424;-7,8727;-19,8894;15,5323;-12,7440;-9,2556
29,0590;-10,2610;-18,4983;-10,1263;-20,5931;15,0336;-12,5720;-9,5997
30,8145;-9,0574;-17,4667;-12,1915;-21,1248;14,3455;-12,4000;-9,9598
32,1899;-7,8538;-16,4508;-14,2568;-21,4688;13,6573;-12,2441;-10,1319
33,6020;-6,6665;-15,2631;-16,3378;-21,8284;12,9865;-11,9001;-10,3039
34,6521;-5,2911;-13,8876;-18,2466;-22,0160;12,1263;-11,5722;-10,4759
35,5119;-3,9156;-12,5122;-19,9675;-22,0315;11,2833;-11,0563;-10,6640
36,4086;-2,5402;-11,1367;-21,7039;-21,8596;10,2510;-10,5404;-10,6801
36,9430;-1,1647;-9,7936;-23,2681;-21,7031;9,2187;-10,0406;-10,4920
37,3240;0,2107;-8,0582;-24,6447;-21,3592;8,1864;-9,3365;-10,5081
37,3240;1,5862;-6,5109;-26,0366;-21,0464;7,1711;-8,8530;-10,3361
37,3610;2,9616;-4,9800;-27,2563;-20,3429;5,9666;-7,9770;-10,1803
37,0355;4,3371;-3,2609;-28,3038;-19,8583;4,7622;-7,3054;-9,8363
36,5379;5,7294;-1,5252;-29,1944;-18,9985;3,5410;-6,4293;-9,4923
35,8682;6,9160;0,0055;-29,7105;-18,1545;2,5422;-5,7742;-9,1484
35,0264;8,3085;1,7246;-30,2417;-17,1228;1,1489;-4,7261;-8,8206
34,0125;9,5121;3,4438;-30,6009;-16,1069;-0,0721;-3,8663;-8,3047
32,8446;10,7329;5,1798;-30,7880;-14,9033;-1,0712;-3,0065;-7,7888
31,2959;11,7646;6,7101;-30,8031;-13,7157;-2,4808;-2,1632;-7,2729
29,7654;12,7963;8,4634;-30,6462;-12,3403;-3,4967;-1,1150;-6,7732
28,0626;13,8280;9,8217;-30,3023;-10,9648;-4,7011;-0,2718;-6,0854
26,1875;14,8770;11,3862;-29,9886;-9,6055;-5,9219;0,7599;-5,3975
24,1401;15,7543;12,7617;-29,3159;-8,0420;-6,9542;1,8083;-4,7097
21,9027;16,4421;14,1371;-28,4714;-6,6991;-7,9865;2,6513;-4,0218
19,6829;17,1475;15,5474;-27,4549;-4,9636;-9,0188;3,6998;-3,3504
17,2907;17,6634;16,5617;-26,2514;-3,4163;-10,0673;4,5596;-2,4741
14,6914;18,1969;17,7828;-25,0786;-1,8690;-10,9275;5,4194;-1,8028
12,3162;18,5408;18,8320;-23,5313;-0,3383;-11,8038;6,2792;-0,9264
9,5449;18,9024;19,7095;-21,9840;1,3975;-12,4919;7,1390;-0,2552
6,9800;19,0744;20,3973;-20,4679;2,9280;-13,1800;8,0158;0,6213
4,2258;19,2640;21,1029;-18,5769;4,6641;-13,8841;8,7037;1,2924
1,4716;19,2816;21,6188;-16,7018;6,2114;-14,4002;9,3915;2,1690
-1,2992;19,1096;22,1702;-14,6390;7,7757;-14,9322;10,0794;2,8400
-3,8647;18,9552;22,3422;-12,5762;9,1340;-15,2762;10,7844;3,7167
-6,6189;18,6112;22,5320;-10,5296;10,6985;-15,6361;11,3004;4,4045
-9,3893;18,2847;22,5320;-8,2951;12,0740;-15,8081;11,8163;5,0924
-11,9873;17,7862;22,5498;-6,0605;13,4667;-15,9801;12,3495;5,7802
-14,3810;17,0980;22,3955;-3,8424;14,6703;-16,1838;12,6934;6,4681
-16,9946;16,4099;22,0693;-1,4195;15,8913;-16,0118;13,0547;7,1730
-19,2321;15,7392;21,5709;0,7983;16,9230;-15,8399;13,2094;7,6719
-21,4851;14,8790;20,8828;3,2215;17,9723;-15,6837;13,5880;8,3768
-23,5503;14,0361;20,1946;5,4560;18,8320;-15,3398;13,5707;8,9098
-25,6310;13,0038;19,5418;7,6906;19,7095;-15,0117;13,7600;9,2367
-27,5393;11,9887;18,5095;9,9251;20,3973;-14,4958;13,7773;9,7697
-29,2905;10,7843;17,4771;12,1769;21,1029;-13,9799;13,6053;10,1137
-30,6671;9,5799;16,4798;14,2397;21,6365;-13,4959;13,4333;10,4577
-32,0587;8,3926;15,0858;16,3024;21,9983;-12,6201;13,2786;10,8188
-33,2931;6,9990;13,8988;18,3827;22,1702;-11,9483;12,9346;10,9908
-34,1533;5,8115;12,5395;20,2914;22,3600;-11,0885;12,5906;11,1800
-35,0284;4,4350;10,9736;22,0282;22,3778;-10,2448;12,2638;11,1628
-35,7463;3,0584;9,6142;23,5755;22,2058;-9,2131;11,7477;11,3520
-36,1052;1,6819;8,0825;25,1407;22,0515;-8,1814;11,2316;11,3692
-36,2920;0,3053;6,3447;26,5342;21,7252;-7,1498;10,7327;11,1800
-36,3217;-1,0712;4,8129;27,7558;21,2091;-6,1344;10,0446;11,1972
-35,9777;-2,4478;3,0920;28,7875;20,7107;-4,9144;9,3565;11,0424
-35,6635;-3,8243;1,3712;29,8554;20,0226;-3,8992;8,6854;10,6812
-34,9905;-5,2009;-0,3497;30,5433;19,3697;-2,6956;7,8252;10,5264
-34,1307;-6,5938;-2,0871;31,2494;18,3198;-1,4920;6,9650;10,1823
-33,3009;-7,7982;-3,6193;31,8018;17,4947;-0,2884;6,1048;9,8554
-32,1274;-9,0026;-5,3566;31,9738;16,2728;0,9151;5,2446;9,3222
-30,5650;-10,2232;-6,9053;32,1823;15,2579;2,1187;4,3843;8,9953
-29,2351;-11,2394;-8,4540;32,0103;14,0708;3,3223;3,5410;8,4963
-27,3288;-12,4759;-10,0027;31,8565;12,6943;4,5259;2,4919;7,7911
-25,6404;-13,3201;-11,5674;31,5489;11,3177;5,7464;1,6484;7,2921
-23,5931;-14,3683;-12,9440;30,8608;9,9583;6,7611;0,6161;6,6039
-21,3586;-15,2445;-14,3365;30,1908;8,4096;7,9817;-0,4329;5,9158
-19,1397;-15,9326;-15,5409;29,3487;6,8609;9,0134;-1,2765;5,2276
-16,7334;-16,6365;-16,7611;28,3525;5,3122;10,0622;-2,3253;4,5564
-14,3430;-17,1526;-17,8092;26,9580;3,7804;10,9048;-3,1855;3,6793
-11,7649;-17,6845;-18,6694;25,7895;2,0428;11,9710;-4,0458;2,9912
-9,1869;-18,0285;-19,5296;24,2408;0,4941;12,6416;-4,8896;2,3198
-6,6251;-18,3883;-20,4211;22,7099;-1,0380;13,5187;-5,9546;1,4596
-3,8753;-18,5603;-20,9372;21,0067;-2,7754;14,2066;-6,6264;0,5827
-1,1255;-18,7480;-21,4688;19,1313;-4,3241;14,9118;-7,5029;-0,0888
1,6243;-18,7637;-21,8129;17,0485;-5,8728;15,4277;-8,1910;-0,9656
4,3741;-18,5917;-22,1725;15,1903;-7,4215;15,9611;-8,8792;-1,6372
7,1409;-18,4355;-22,3600;12,9356;-8,9864;16,3051;-9,5673;-2,5139
9,7190;-18,1072;-22,3755;10,8875;-10,3629;16,6490;-10,2716;-3,2020
12,2970;-17,5913;-22,2191;8,6501;-11,7395;17,0105;-10,8038;-3,8902
14,8751;-17,0754;-21,8751;6,4296;-13,1320;17,2000;-11,1317;-4,5783
17,4707;-16,5753;-21,5467;4,0030;-14,3365;17,2000;-11,6639;-5,2665
19,8946;-15,9033;-21,0464;1,7823;-15,5568;17,2175;-12,0079;-5,9546
22,1469;-15,0435;-20,3585;-0,6440;-16,5891;17,0455;-12,3680;-6,6591
24,2097;-14,1837;-19,6863;-2,8814;-17,6372;16,8910;-12,5400;-7,1751
26,2904;-13,3399;-18,8422;-5,1189;-18,4974;16,5470;-12,7280;-7,6912
28,1994;-12,3242;-17,8106;-7,3563;-19,3733;16,2204;-12,7280;-8,2073
29,9367;-11,1046;-16,7947;-9,5938;-20,0771;15,7043;-12,7280;-8,7396
31,5022;-10,0890;-15,5911;-11,8473;-20,5931;15,1882;-12,7440;-9,0674
32,8777;-8,8854;-14,4034;-13,9126;-21,1248;14,7069;-12,5720;-9,6158
34,2898;-7,6981;-13,0280;-15,9937;-21,4844;13,8294;-12,4161;-9,7717
35,3583;-6,3227;-11,6525;-17,9025;-21,6564;13,1585;-12,0721;-10,1319
36,0462;-4,9308;-10,2932;-19,6233;-21,8440;12,2983;-11,7281;-10,3039
36,7525;-3,7437;-8,7621;-21,3442;-21,8596;11,4381;-11,4002;-10,4920
37,3055;-2,3682;-7,0267;-23,0960;-21,6876;10,5951;-10,8682;-10,4759
37,4775;-1,0094;-5,4957;-24,4726;-21,5311;9,5628;-10,5565;-10,6801
37,6865;0,5546;-3,7766;-25,8799;-21,2028;8,5475;-9,8525;-10,4920
37,5331;1,9300;-2,0409;-26,9122;-20,6868;7,3261;-9,3527;-10,5081
37,2260;3,3055;-0,5102;-27,9597;-20,1866;6,3108;-8,6811;-10,3361
36,5379;4,6978;1,2089;-28,8352;-19,5144;5,1063;-7,8050;-10,1641
35,8867;5,8844;2,9280;-29,5385;-18,6546;3,9019;-7,1335;-10,0083
34,8544;7,2769;4,6641;-30,0697;-17,8106;2,6975;-6,2737;-9,6643
33,8587;8,4805;6,1944;-30,4137;-16,7947;1,4931;-5,4139;-9,3204
32,5005;9,6841;7,9306;-30,7880;-15,5752;0,2886;-4,5541;-8,9926
30,9700;10,8876;9,4950;-30,8031;-14,5754;-0,9158;-3,6943;-8,4767
29,2491;12,1085;10,8533;-30,6462;-13,1839;-2,1202;-2,8510;-7,9608
27,5643;13,1402;12,4178;-30,3174;-11,9964;-3,3411;-1,8194;-7,4448
25,4991;14,1892;13,8106;-29,8015;-10,6371;-4,3570;-0,7711;-6,9452
23,4517;15,0490;15,0142;-29,3159;-9,0898;-5,5778;0,0721;-6,2573
21,2320;15,9262;16,2178;-28,4714;-7,5262;-6,5938;1,1205;-5,5531
18,8223;16,6141;17,4389;-27,4397;-6,1834;-7,8144;1,9635;-5,0700
16,4301;17,3019;18,4881;-26,4386;-4,4478;-8,8630;3,0120;-4,1938
13,8481;18,0249;19,3479;-25,0632;-2,9005;-9,7070;3,8549;-3,5059
11,2662;18,3513;20,2254;-23,7032;-1,3698;-10,7554;4,9035;-2,8345
8,7014;18,9024;20,9309;-22,1714;0,3660;-11,6317;5,7633;-1,9582
5,9472;19,0744;21,4468;-20,4523;1,9133;-12,3038;6,6231;-1,2869
3,1929;19,2464;21,9805;-18,7488;3,4438;-13,1960;7,4999;-0,4105
0,4387;19,4360;22,3422;-16,8737;5,1798;-13,6961;8,1707;0,2607
-2,3320;19,4536;22,5320;-14,8109;6,7271;-14,4161;9,0476;1,1372
-4,8975;19,2816;22,5320;-12,7481;8,2915;-14,7443;9,7355;1,8083
-7,6680;19,1272;22,5498;-10,7015;9,6498;-15,2762;10,4405;2,6849
