"Position (mm) Run #1";"Position (mm) Run #2";"Position (mm) Run #3";"Position (mm) Run #4";"Position (mm) Run #5";"Position (mm) Run #6";"Position (mm) Run #7";"Position (mm) Run #8";"Position (mm) Run #9";"Position (mm) Run #10";"Position (mm) Run #11";"Position (mm) Run #12";"Position (mm) Run #13"
-2,5169;-14,0117;-15,8692;-24,7193;12,7116;0,8048;10,0446;-9,4276;34,8976;-26,0180;9,2358;0,0554;-2,4974
0,4213;-13,1679;-17,2773;-23,3593;11,1457;-0,3996;9,3565;-9,7717;35,0696;-25,5175;8,0484;1,2590;-3,3576
3,1543;-12,1363;-18,3096;-21,8120;9,7863;-1,6040;8,6683;-10,1319;35,2784;-24,8450;6,6889;2,4794;-4,2178
6,0927;-11,1207;-19,3576;-20,2960;8,2376;-2,8084;7,9972;-10,3039;35,1248;-23,9853;5,1232;3,5110;-5,0780
8,8425;-9,9171;-20,2178;-18,3893;6,6889;-4,0129;7,1200;-10,4759;34,7992;-23,1410;3,7635;4,5259;-5,9546
11,6095;-8,7135;-21,0936;-16,7018;5,1571;-5,2337;6,4489;-10,6479;34,3015;-22,1248;2,1981;5,7464;-6,6264
14,1876;-7,5099;-21,7973;-14,6231;3,4194;-6,2660;5,5886;-10,8360;33,6317;-20,9212;0,8382;6,7781;-7,5029
16,7657;-6,3227;-22,3134;-12,7641;1,8874;-7,2983;4,7453;-10,8360;32,8080;-19,7490;-0,7271;7,8268;-8,2073
19,3614;-4,9472;-22,8605;-10,5135;0,1499;-8,3306;3,6962;-10,8521;31,6036;-18,1859;-2,0871;8,6866;-8,7071
21,7854;-3,5718;-23,0325;-8,4669;-1,3822;-9,3629;2,8360;-10,6801;30,4174;-16,8421;-3,6523;9,5464;-9,4115
24,0199;-2,1963;-23,2200;-6,2324;-3,1196;-10,4114;1,9925;-10,5081;29,0589;-15,1070;-5,0124;10,4062;-9,9275
26,2904;-0,8209;-23,2200;-3,9978;-4,6683;-11,2716;0,9435;-10,3361;27,5283;-13,5917;-6,5938;11,2831;-10,4597
28,1814;0,5546;-23,2510;-1,7798;-6,2170;-12,1478;0,0999;-10,1803;25,8253;-11,6847;-7,7819;11,9710;-10,7877
30,0905;1,9468;-22,9070;0,6431;-7,7656;-12,8360;-0,9490;-9,8363;23,9502;-9,9817;-9,1585;12,6761;-11,3359
31,8278;3,1335;-22,5786;2,8777;-9,3305;-13,5241;-1,7926;-9,5085;21,8849;-8,1069;-10,5511;13,1921;-11,4918
33,3934;4,5090;-22,0782;5,1122;-10,7071;-14,2282;-2,8415;-8,9764;19,8373;-6,0278;-11,7556;13,7080;-11,8680
34,8057;5,9014;-21,3903;7,3468;-12,0836;-14,7602;-3,7017;-8,6487;17,6174;-4,1369;-12,9760;14,2413;-11,8519
35,8374;7,0880;-20,7181;9,5984;-13,4762;-15,0883;-4,5619;-8,1490;15,2077;-2,2624;-14,0243;14,6026;-12,0400
36,8875;8,4805;-19,8739;11,6612;-14,6806;-15,6361;-5,4221;-7,4448;12,7981;-0,1997;-14,8686;14,7746;-12,0400
37,7844;9,6841;-18,8422;13,7240;-15,9009;-15,8081;-6,2823;-6,9452;10,4055;1,8798;-15,9326;14,9466;-12,0560
38,3189;10,9048;-17,8263;15,8042;-16,9332;-15,9801;-7,1588;-6,2410;7,8236;3,7540;-16,6049;15,1360;-11,8841
38,6814;11,9365;-16,6385;17,6951;-17,9812;-16,1680;-7,8470;-5,7578;5,2417;5,8336;-17,4967;15,1360;-11,7281
38,8906;12,9682;-15,2631;19,6037;-18,8572;-16,1680;-8,5351;-4,8816;2,6597;7,7246;-18,0128;15,1534;-11,3681
38,7186;14,0172;-13,9036;21,3228;-19,5453;-16,1838;-9,2232;-4,1938;0,0945;9,6156;-18,5288;14,9988;-11,2283
38,5837;14,8770;-12,3403;23,0776;-20,2491;-16,0277;-9,9275;-3,5059;-2,6763;11,5237;-19,0763;14,6374;-10,6962
38,0862;15,7543;-10,9970;24,4530;-20,7652;-15,6837;-10,4436;-2,8345;-5,2582;13,2429;-19,2483;14,5001;-10,3684
37,4166;16,4421;-9,2617;25,8464;-21,2968;-15,3398;-10,9597;-1,9748;-7,8564;14,9794;-19,4203;13,9840;-9,8686
36,5934;17,1475;-7,7306;27,0500;-21,6564;-15,0117;-11,4918;-1,0984;-10,2499;16,5267;-19,6080;13,4680;-9,1646
35,3889;17,6634;-6,0115;28,2897;-21,8440;-14,4958;-11,8359;-0,4271;-12,8639;18,0916;-19,6237;12,9692;-8,6649
34,2212;18,1969;-4,3088;29,1676;-21,8440;-13,9958;-12,1799;0,4493;-15,0855;19,4670;-19,4674;12,2811;-7,9770
32,6725;18,5584;-2,4013;29,8554;-21,8596;-13,3079;-12,5400;1,1205;-17,5109;20,8778;-19,1234;11,5929;-7,3054
31,1603;18,7304;-0,6988;30,5615;-21,6876;-12,6361;-12,7120;1,9970;-19,7641;21,8918;-18,7951;10,9220;-6,4293
29,2672;18,9024;1,2089;31,1138;-21,5467;-11,7763;-12,9000;2,6681;-21,8449;23,1310;-18,2792;10,0618;-5,7578
27,3922;19,1096;2,9280;31,2858;-21,0308;-10,9165;-12,9000;3,5447;-23,7379;23,9908;-17,7790;9,2187;-4,8980
25,3449;18,9200;4,6472;31,4760;-20,5149;-10,0729;-12,9000;4,2326;-25,6463;24,8863;-17,1070;8,1864;-4,0382
23,1253;18,9552;6,3663;31,5125;-20,0146;-9,0412;-12,9160;4,9204;-27,3825;25,4022;-16,2472;7,1540;-3,1785
20,7156;18,6112;8,0855;31,1684;-19,3424;-8,0095;-12,7440;5,6083;-28,9464;25,9361;-15,3874;6,1217;-2,3352
18,3235;18,2671;9,8217;30,8426;-18,4983;-6,9941;-12,5880;6,2961;-30,3381;26,2801;-14,5435;5,0894;-1,2869
15,7416;17,9406;11,3690;30,3628;-17,4667;-5,7742;-12,2441;6,9840;-31,5576;26,6600;-13,5278;4,0571;-0,4271
13,1769;17,4421;12,9336;29,5026;-16,4350;-4,7589;-11,9162;7,6889;-32,6199;26,6780;-12,3242;3,0416;0,4160
10,4227;16,7539;14,3091;28,6605;-15,4192;-3,5553;-11,3842;8,2048;-33,3081;26,5060;-11,1207;1,8204;1,4644
7,6685;16,0658;15,6845;27,6462;-14,2315;-2,3517;-11,0563;8,7207;-34,0112;26,3519;-9,9332;0,8048;2,3242
4,9143;15,3951;17,0775;26,4418;-12,8561;-1,1481;-10,5565;9,2538;-34,5422;26,0259;-8,5578;-0,4162;3,1840
2,1769;14,5523;18,2986;25,2732;-11,4806;0,0554;-9,8525;9,5977;-34,9160;25,5277;-7,1823;-1,4320;4,0437
-0,7662;13,5200;19,3303;23,7245;-10,1213;1,2590;-9,3527;9,9417;-34,9309;24,8575;-5,8069;-2,6529;4,9035
-3,5204;12,4876;20,3797;22,1936;-8,5578;2,4626;-8,6811;10,2857;-34,7589;24,0151;-4,4478;-3,6687;5,7802
-6,2746;11,4553;21,2572;20,4727;-7,1986;3,6662;-7,8050;10,6468;-34,6168;22,9828;-2,8840;-4,8896;6,4511
-9,0288;10,4402;21,9450;18,7695;-5,6677;4,8697;-7,1335;10,8188;-34,1307;21,9682;-1,5252;-5,9219;7,3279
-11,7991;9,2358;22,6507;16,8939;-3,9321;6,0903;-6,2737;10,9908;-33,2559;20,7638;0,0221;-6,9705;8,0328
-14,3970;8,0484;23,1844;14,8287;-2,3848;7,1050;-5,4139;11,1800;-32,6131;19,5947;1,5862;-7,8144;8,5317
-16,7908;6,6549;23,5462;12,7635;-0,8541;8,3256;-4,5541;11,1800;-31,4096;18,0460;2,9448;-8,8630;9,2367
-19,4042;5,4674;23,7182;10,7154;0,8818;9,3744;-3,6943;11,1800;-30,2211;16,4973;4,5090;-9,7393;9,7526
-21,6416;4,0908;23,9080;8,4780;2,4123;10,2170;-2,8510;11,1800;-28,8609;14,9660;5,8844;-10,4114;10,2857
-23,8945;2,7143;23,9258;6,2405;4,1483;11,2659;-1,8028;11,1972;-27,3288;13,2451;7,2599;-11,2877;10,6296
-25,9751;1,3377;23,7717;4,0030;5,6956;12,1257;-0,9596;11,0424;-25,6251;11,5415;8,6524;-11,9918;10,9736
-27,8834;-0,0388;23,4455;1,7656;7,2429;13,0028;0,0887;10,6812;-23,7495;9,6485;9,8389;-12,5079;11,3348
-29,6195;-1,4154;22,9294;-0,4552;8,7902;13,6733;0,9318;10,5264;-21,6868;7,7554;11,2315;-13,0240;11,5068
-31,1833;-2,7919;22,4311;-2,8814;10,3547;14,5679;1,9803;10,1995;-19,6397;5,8793;12,4524;-13,5561;11,6788
-32,5749;-4,1849;21,7429;-5,1189;11,7301;15,0838;2,8400;9,6663;-17,4209;3,7972;13,4841;-13,9001;11,8680
-33,7942;-5,3730;21,0902;-7,3726;13,1229;15,5997;3,6998;9,3393;-15,0146;1,9209;14,5157;-14,2601;11,8680
-34,8415;-6,7658;20,0579;-9,4217;14,3264;16,1331;4,5427;8,8233;-12,6083;-0,1609;15,5823;-14,4321;11,8852
-35,7314;-7,9702;19,0432;-11,6752;15,5300;16,4771;5,6083;8,3072;-10,2181;-2,0374;16,2527;-14,6200;11,7132
-36,2475;-9,1747;17,8388;-13,7564;16,7511;16,8385;6,2792;7,8082;-7,6400;-4,1191;17,1300;-14,6200;11,5585
-36,7932;-10,3952;16,6519;-15,6495;17,8003;17,0105;7,1390;7,1030;-5,0619;-6,0122;17,8354;-14,6359;11,2144
-36,9800;-11,4275;15,2753;-17,5425;18,6601;17,2000;8,0158;6,6039;-2,4839;-7,9052;18,3513;-14,4639;10,8704
-36,9948;-12,4598;13,9161;-19,4669;19,5199;17,2175;8,7037;5,9158;0,0942;-9,7982;18,8848;-14,3079;10,5435
-36,8524;-13,5081;12,3674;-21,0156;20,4150;17,0280;9,3915;5,2276;2,6555;-11,7074;19,2464;-13,9639;10,0275
-36,3365;-14,3683;10,8187;-22,5643;20,9309;17,0630;10,0965;4,5564;5,4222;-13,4282;19,4184;-13,6359;9,5114
-35,8503;-15,2445;9,2871;-24,1439;21,4468;16,7190;10,6125;3,6793;8,0173;-15,1650;19,6080;-13,1200;8,9953
-35,0054;-15,9326;7,5663;-25,3483;21,9805;16,3749;11,1284;3,0080;10,4065;-16,7295;19,6256;-12,6201;8,4963
-33,9887;-16,6365;5,8454;-26,5681;22,3600;16,0484;11,6615;2,1310;13,0018;-18,0903;19,4536;-11,9322;7,8252
-32,8001;-17,1526;4,1246;-27,6157;22,3422;15,5323;12,0055;1,4596;15,4255;-19,6703;19,2992;-11,2443;6,9480
-31,4397;-17,6845;2,4205;-28,4911;22,5498;15,0336;12,3495;0,5827;17,6601;-20,8748;18,9552;-10,5726;6,2599
-29,9227;-18,0285;0,5108;-29,1944;22,3778;14,3455;12,7107;-0,0888;19,9123;-22,0947;18,6287;-9,7128;5,5886
-28,0165;-18,3883;-1,2101;-29,7257;22,2058;13,6747;12,8827;-0,9490;21,9750;-23,1425;18,1302;-8,8530;4,7284
-26,3433;-18,5760;-2,9310;-30,0849;22,0693;12,8145;13,0547;-1,8258;24,0735;-24,0182;17,4421;-8,0095;3,8682
-24,0933;-18,5760;-4,6518;-30,2720;21,5532;11,9542;13,2440;-2,4974;25,7926;-24,7063;16,7714;-6,9778;3,0080
-22,0617;-18,5917;-6,3727;-30,2720;21,0548;11,1112;13,2440;-3,3741;27,5298;-25,4099;15,9112;-5,9461;2,1645
-19,6553;-18,4197;-8,0936;-30,3023;20,3667;10,0618;13,2613;-4,0622;29,0952;-25,9413;15,0684;-4,9144;1,1155
-17,2648;-18,2635;-9,8306;-29,9735;19,6962;9,2358;13,0893;-4,7504;30,4888;-26,3007;14,0535;-3,8992;0,2553
-14,6867;-17,9353;-11,3793;-29,4575;18,8536;8,0143;12,9346;-5,4385;31,7106;-26,4880;12,8317;-2,6791;-0,5883
-12,1087;-17,4193;-12,9440;-28,9720;17,8212;6,9990;12,5733;-6,1266;32,7606;-26,5033;11,8167;-1,6640;-1,6372
-9,5468;-16,9034;-14,3205;-28,1275;16,7889;5,7946;12,4358;-6,8311;33,6387;-26,3313;10,6294;-0,4604;-2,4974
-6,7970;-16,4033;-15,7130;-27,0958;15,7741;4,5733;11,9025;-7,3472;34,3449;-26,1900;9,2529;0,7599;-3,3576
-4,0636;-15,7313;-16,9174;-26,0794;14,5870;3,5578;11,5757;-7,8470;34,8976;-25,6741;7,8763;1,7748;-4,2178
-1,1255;-14,8715;-18,1375;-24,8912;13,2105;2,3534;11,0596;-8,5676;35,0696;-25,1736;6,4998;2,9952;-5,0780
1,6076;-14,0117;-19,1699;-23,5313;11,8339;1,1657;10,5607;-8,8954;35,2784;-24,5011;5,1402;4,0269;-5,9546
4,5460;-13,1679;-20,2334;-21,9995;10,4746;-0,2442;9,8726;-9,4276;35,1248;-23,6568;3,5746;5,0586;-6,6264
7,2958;-12,1523;-20,9216;-20,2804;8,9259;-1,2433;9,1844;-9,7717;34,7992;-22,6251;2,1981;6,0903;-7,5029
10,0456;-10,9326;-21,6097;-18,5612;7,3772;-2,6529;8,4963;-10,1319;34,3015;-21,6090;0,8382;7,1220;-8,2073
12,8126;-9,9171;-22,3134;-16,8737;5,8285;-3,6687;7,8252;-10,2877;33,6317;-20,4210;-0,7105;8,1707;-8,7071
15,3907;-8,7135;-22,8605;-14,7950;4,2798;-4,8732;6,9480;-10,6640;32,7897;-19,0613;-2,2757;9,0134;-9,4115
17,9863;-7,5262;-23,0170;-12,9360;2,7479;-6,0939;6,2768;-10,6479;31,7757;-17,5140;-3,6358;10,0794;-9,9275
20,3926;-6,1507;-23,3920;-10,6854;1,0103;-7,1262;5,4335;-10,8360;30,6076;-15,9667;-5,2009;10,7501;-10,4597
22,8167;-4,7589;-23,4075;-8,6388;-0,5218;-8,1585;4,3843;-10,8360;29,0589;-14,4353;-6,5774;11,6271;-10,8038
25,0692;-3,5718;-23,2355;-6,4043;-2,2592;-9,1909;3,5241;-10,8360;27,5283;-12,7321;-7,9540;12,3322;-11,1478
27,1499;-2,1963;-23,0790;-4,1697;-3,8079;-10,2393;2,6807;-10,8521;25,8253;-10,8251;-9,3467;12,8308;-11,5079
29,0409;-0,8209;-22,7505;-1,9352;-5,3402;-11,0995;1,6317;-10,6801;23,9323;-9,1221;-10,5511;13,5533;-11,6799
30,9682;0,5546;-22,2346;0,2827;-7,0936;-11,9758;0,7881;-10,5081;22,0748;-7,2474;-11,7556;13,8800;-11,8519
32,5155;1,9300;-21,7343;2,7058;-8,4540;-12,6639;-0,2608;-10,3523;19,8373;-5,1683;-12,9760;14,4133;-12,0400
34,0995;3,3055;-21,0620;4,9403;-10,0188;-13,3521;-1,1044;-10,0083;17,5999;-3,2938;-14,0243;14,7746;-12,0400
35,3215;4,6978;-20,2178;7,1749;-11,3954;-14,0562;-2,1533;-9,6805;15,3799;-1,2311;-14,8686;14,9466;-12,0560
36,3532;5,8844;-19,1861;9,4265;-12,7879;-14,5722;-3,0135;-9,1484;12,9875;0,8484;-15,9326;15,1360;-11,8841
37,4219;7,2769;-18,1702;11,4893;-13,9924;-15,1042;-3,8737;-8,8206;10,3884;2,7226;-16,6207;15,1360;-11,7281
38,1469;8,4805;-16,9666;13,5521;-15,1968;-15,4482;-4,7175;-8,3047;7,9957;4,8022;-17,3089;15,1534;-11,3681
38,4909;9,6841;-15,7789;15,6323;-16,4170;-15,8081;-5,7826;-7,8050;5,4138;6,6932;-18,0128;14,9814;-11,2283
38,8720;10,9048;-14,4194;17,5232;-17,4651;-15,9801;-6,4544;-7,1009;2,8487;8,5841;-18,5446;14,8268;-10,6962
38,8906;11,9365;-12,8721;19,4318;-18,3253;-16,1680;-7,3309;-6,6013;0,0778;10,4751;-18,8886;14,4827;-10,3684
38,7372;12,9682;-11,3248;21,1686;-19,2012;-16,1680;-8,0190;-5,9134;-2,5041;12,3833;-19,2483;14,1387;-9,8686
38,4117;14,0172;-9,7774;22,7159;-19,8894;-16,1838;-8,7071;-5,2256;-5,0861;14,1198;-19,4203;13,8294;-9,1646
37,9327;14,8770;-8,2464;24,2811;-20,5931;-16,0118;-9,3953;-4,5377;-7,6843;15,6497;-19,6237;13,1239;-8,6649
37,0725;15,7543;-6,5272;25,6745;-21,1248;-15,8557;-10,0996;-3,8663;-10,0778;17,4038;-19,4360;12,6251;-7,9770
36,2492;16,4421;-4,8081;26,8780;-21,4688;-15,5276;-10,6156;-2,9900;-12,6758;18,7793;-19,4674;11,9370;-7,3054
35,0632;17,1475;-3,1054;28,1177;-21,8284;-15,0117;-11,1478;-2,3187;-15,1014;20,1724;-19,1234;11,2661;-6,4293
33,7050;17,6634;-1,1979;28,9775;-22,0160;-14,4958;-11,4758;-1,4423;-17,3388;21,3760;-18,7951;10,4058;-5,7578
32,1746;18,1969;0,5212;29,8736;-22,0315;-13,9799;-12,0240;-0,7711;-19,5920;22,5973;-18,2949;9,5456;-4,8980
30,4719;18,5408;2,2236;30,3895;-21,8596;-13,4959;-12,1799;0,0887;-21,6572;23,6468;-17,5913;8,7025;-4,0382
28,5970;18,9024;4,1314;30,9236;-21,7031;-12,6201;-12,5400;0,9652;-23,7534;24,5245;-17,1070;7,6702;-3,1785
26,5317;19,0920;5,8506;31,2858;-21,3592;-11,9483;-12,7120;1,6363;-25,4742;25,2303;-16,2472;6,6379;-2,3352
24,4844;19,0920;7,5867;31,4942;-21,0464;-11,0885;-12,9000;2,5129;-27,2104;25,7462;-15,4033;5,6056;-1,2869
22,2647;19,1096;9,1169;31,3222;-20,3429;-10,2448;-12,9000;3,1840;-28,7743;26,2801;-14,3716;4,5733;-0,4271
19,8726;18,9376;10,8533;31,1684;-19,8583;-9,2131;-12,9160;4,0606;-30,1660;26,6600;-13,3399;3,5578;0,4160
17,2907;18,7832;12,4178;30,8426;-18,9985;-8,1814;-12,7440;4,7485;-31,3704;26,6600;-12,3242;2,3366;1,4644
14,7088;18,4567;13,7933;30,3447;-18,1545;-7,1498;-12,5720;5,4363;-32,6199;26,6600;-11,1207;1,3210;2,3242
12,1441;17,9406;15,1687;29,6747;-17,1228;-6,1344;-12,4161;6,1242;-33,3081;26,6960;-9,9332;0,0999;3,1840
9,4070;17,4421;16,5617;28,8325;-16,1069;-4,9308;-12,0721;6,8290;-34,0112;26,3699;-8,5578;-0,9158;4,0437
6,4636;16,7539;17,7652;27,8183;-14,9033;-3,7272;-11,7442;7,3279;-34,5422;25,8538;-7,1823;-2,1367;4,9035
3,7094;16,0658;18,9864;26,6139;-13,6998;-2,5237;-11,2122;8,0328;-34,9160;25,3557;-5,8069;-3,1526;5,7802
0,9719;15,3951;20,0357;25,4453;-12,5122;-1,3201;-10,8843;8,5488;-34,9160;24,7033;-4,4478;-4,3734;6,4681
-1,9712;14,5523;20,9132;23,8966;-11,1528;-0,1165;-10,3845;9,0818;-34,9458;23,6710;-2,9005;-5,4057;7,1390
-4,7254;13,5200;21,6011;22,3657;-9,5894;1,0871;-9,6967;9,4086;-34,6168;22,6387;-1,3367;-6,4380;8,0328
-7,4796;12,4876;22,3067;20,6448;-8,2301;2,2907;-9,0088;9,9417;-34,1158;21,6241;0,0221;-7,4866;8,5317
-10,2499;11,4553;22,8226;18,9416;-6,6828;3,4942;-8,3209;10,3028;-33,4429;20,4374;1,5862;-8,3468;9,2367
-12,8319;10,4402;23,3742;17,0660;-5,1519;4,6978;-7,6493;10,4577;-32,5981;19,0784;2,9448;-9,2071;9,7526
-15,4138;9,2358;23,5462;15,0008;-3,4163;5,9183;-6,7732;10,8188;-31,5815;17,5297;4,5090;-10,0673;10,2857
-18,0115;8,0484;23,7360;12,9356;-1,8856;6,9330;-6,1017;10,9908;-30,4082;15,9985;5,8844;-10,9436;10,6296
-20,4368;6,6549;23,7538;10,8703;-0,1498;8,1537;-5,2419;11,1800;-28,8609;14,2776;7,2599;-11,6317;10,9736
-22,6898;5,4674;23,5818;8,8222;1,3975;9,2025;-4,3986;11,1800;-27,3288;12,5568;8,6353;-12,3359;11,3348
-24,7551;4,0908;23,4455;6,5847;2,9280;10,0451;-3,3504;11,1800;-25,6251;10,8531;10,0279;-12,8520;11,5068
-26,8356;2,7143;22,9294;4,3473;4,6641;11,0940;-2,4906;11,1800;-23,7341;8,9601;11,2315;-13,3840;11,6788
-28,7591;1,3377;22,4133;2,1266;6,2114;11,9538;-1,6474;11,1972;-21,8587;7,0670;12,4524;-13,7281;11,8680
-30,3078;-0,0388;21,9327;-0,2998;7,7587;12,8135;-0,5991;11,0252;-19,8116;5,1909;13,4841;-14,0721;11,8680
-31,8866;-1,4154;21,0725;-2,5372;9,3231;13,6907;0,2440;10,8704;-17,5928;3,1257;14,5157;-14,4321;11,8852
-33,0910;-2,7919;20,2300;-4,7747;10,6985;14,3785;1,2924;10,5264;-15,1865;1,0437;15,5649;-14,6200;11,7132
-34,3104;-4,1685;19,1977;-7,0284;12,0740;15,0838;2,1355;10,1823;-12,7801;-0,8327;16,4421;-14,6200;11,5585
-35,3725;-5,5614;18,1829;-9,0775;13,4667;15,6171;3,1840;9,8383;-10,3900;-2,9145;17,1300;-14,6200;11,2144
-36,0755;-6,7658;16,9960;-11,3310;14,6703;15,9437;4,0437;9,5114;-7,8119;-4,8075;17,8354;-14,6359;10,8704
-36,6064;-7,9702;15,6194;-13,4122;15,8739;16,4945;4,9035;8,9953;-5,2338;-6,7005;18,3513;-14,4799;10,5435
-36,9800;-9,1747;14,2603;-15,3053;17,0950;16,6490;5,7633;8,4792;-2,6558;-8,5936;18,8848;-14,1359;10,0103
-36,9800;-10,3952;12,7116;-17,2141;18,1442;17,0280;6,6231;7,9802;-0,0943;-10,4866;19,2464;-13,7919;9,7005
-37,0096;-11,4114;11,1629;-18,9350;19,0216;17,0105;7,4999;7,2750;2,6723;-12,3957;19,4184;-13,4639;8,9953
-36,6804;-12,6479;9,6313;-20,6715;19,6918;17,2175;8,1878;6,7760;5,2503;-14,1325;19,6080;-12,9480;8,4963
-36,1794;-13,5081;7,8934;-22,2357;20,5870;17,0280;8,8756;6,0878;7,8284;-15,6812;19,6256;-12,4481;7,8082
-35,5064;-14,3683;6,3617;-23,6122;21,1029;17,0630;9,5635;5,3997;10,4236;-17,2457;19,4536;-11,7602;7,1370
-34,6764;-15,2445;4,6577;-25,0042;21,6365;16,7015;10,2685;4,7284;12,8299;-18,6223;19,2992;-11,0885;6,2599
-33,4728;-15,9326;2,7479;-26,2393;21,9805;16,5644;10,7844;3,8514;15,2362;-20,0145;18,9552;-10,2287;5,5886
-32,2993;-16,6365;1,0270;-27,0995;22,3600;16,0309;11,3004;3,1632;17,6776;-21,2189;18,6287;-9,3689;4,7284
-30,7671;-17,1526;-0,6772;-27,9597;22,3600;15,7043;11,8335;2,4919;19,7227;-22,4544;18,1302;-8,5253;3,8682
-29,0632;-17,6845;-2,5868;-28,8504;22,3600;15,2056;12,1775;1,6317;21,9928;-23,3146;17,4421;-7,4774;3,0080
-27,1722;-18,0285;-4,3077;-29,3816;22,3955;14,5175;12,5214;0,7547;23,8837;-24,1902;16,7714;-6,6339;2,1478
-25,2966;-18,3883;-6,0285;-29,7408;22,0338;13,8467;12,8827;0,0833;25,7926;-24,8784;15,9112;-5,6186;1,3043
-23,2493;-18,5760;-7,7656;-29,9280;21,8972;12,9865;13,0547;-0,7936;27,5298;-25,5973;15,0684;-4,3986;0,2553
-21,0304;-18,5760;-9,2982;-29,9432;21,3812;12,1263;13,2440;-1,4651;29,0952;-25,9413;14,0361;-3,3669;-0,6049
-18,6241;-18,5917;-11,0512;-29,7712;20,8828;11,2833;13,2440;-2,3253;30,4888;-26,3160;13,0211;-2,3517;-1,4485
-16,2336;-18,4197;-12,4117;-29,6295;20,2123;10,2338;13,2440;-3,2020;31,7106;-26,3160;11,8167;-1,1481;-2,4974
-13,6715;-18,2635;-13,9764;-29,1288;19,3521;9,3907;13,2613;-3,8902;32,7606;-26,3313;10,6294;0,0721;-3,3576
-10,9217;-17,9353;-15,3529;-28,4409;18,5095;8,3755;13,0893;-4,5783;33,6387;-26,1747;9,2529;1,0871;-4,2178
-8,1719;-17,4193;-16,7611;-27,7836;17,4771;7,1540;12,9346;-5,2665;34,3449;-25,8461;7,8763;2,3074;-5,0944
-5,4221;-16,9034;-17,7777;-26,7519;16,4623;6,1387;12,5906;-5,9546;34,8976;-25,3455;6,4998;3,3223;-5,7662
-2,6723;-16,4033;-18,9978;-25,7355;15,2579;4,9343;12,2465;-6,6591;35,0696;-24,6577;5,1232;4,5427;-6,6427
0,0609;-15,7313;-20,0614;-24,5474;14,0708;3,7299;11,9197;-7,1588;35,2784;-23,9853;3,7635;5,5744;-7,3309
2,9992;-14,8715;-20,7339;-23,1874;12,6943;2,5254;11,4037;-7,8632;35,1064;-23,1410;2,1981;6,6061;-8,0190
5,7490;-14,0117;-21,6097;-21,6401;11,3177;1,3210;10,8876;-8,3793;34,9712;-22,1248;0,8382;7,6548;-8,7071
8,4988;-13,1839;-22,3289;-20,1084;9,9583;0,1166;10,3887;-8,9116;34,4735;-20,9368;-0,7271;8,4976;-9,4115
11,2658;-11,9643;-22,6574;-18,4050;8,4096;-1,0878;9,7005;-9,2556;33,8037;-19,5614;-2,0871;9,5464;-9,9275
13,8265;-10,9326;-23,2045;-16,5141;6,8609;-2,2923;9,0124;-9,5997;32,9801;-18,2017;-3,6523;10,4233;-10,4597
16,6113;-9,9171;-23,3920;-14,6390;5,3122;-3,4967;8,3243;-9,9437;31,7757;-16,6544;-5,0288;11,1112;-10,8038
19,0176;-8,7297;-23,3920;-12,5762;3,7804;-4,7011;7,6532;-10,3039;30,5894;-15,1229;-6,4054;11,7990;-11,1478
21,4239;-7,3380;-23,4075;-10,5135;2,0428;-5,9219;6,7929;-10,4759;29,2310;-13,4038;-7,7819;12,4869;-11,5079
23,8659;-6,1507;-23,2355;-8,4669;0,5108;-6,9542;5,9327;-10,6479;27,7003;-11,7007;-9,1747;13,1921;-11,6799
25,9286;-4,7589;-23,0945;-6,2324;-1,2267;-7,9865;5,0725;-10,8360;25,9974;-9,7936;-10,3791;13,7253;-11,8519
28,0094;-3,5718;-22,5786;-3,9978;-2,7754;-9,0188;4,2123;-10,8360;24,1044;-8,1069;-11,5835;14,0693;-12,0400
29,9185;-2,1963;-22,0782;-1,7633;-4,3077;-10,0673;3,3689;-10,8360;22,2469;-6,0278;-12,8039;14,4133;-12,0400
31,6559;-0,8209;-21,4059;0,4712;-6,0612;-10,9275;2,3198;-10,8521;20,0095;-4,1533;-13,8363;14,7746;-12,0560
33,2215;0,5546;-20,5461;2,7058;-7,4215;-11,7877;1,4763;-10,6801;17,7720;-2,0740;-14,8845;14,9640;-11,8841
34,6153;1,9300;-19,7020;4,9403;-8,9702;-12,6639;0,4274;-10,5081;15,5520;-0,1997;-15,7447;14,9640;-11,7281
35,8558;3,3055;-18,6860;7,1749;-10,5350;-13,3521;-0,4162;-10,3523;13,1596;1,8798;-16,6207;14,9640;-11,3842
36,7156;4,6809;-17,4824;9,4265;-11,9276;-14,0562;-1,4651;-9,9921;10,5605;3,7540;-17,3246;14,9814;-11,0402
37,6124;6,0733;-16,2947;11,4893;-13,1160;-14,5722;-2,3253;-9,8525;8,1679;5,8336;-17,8407;14,8094;-10,6962
38,1283;7,2599;-14,9192;13,5521;-14,5085;-15,1042;-3,1691;-9,3204;5,5859;7,7246;-18,3568;14,6548;-10,3684
38,6814;8,6695;-13,5597;15,6323;-15,7288;-15,4482;-4,2178;-8,9926;3,0208;9,6156;-18,9043;14,3281;-9,8686
38,8906;9,6841;-12,0124;17,5232;-16,7769;-15,8081;-5,0780;-8,4767;0,2499;11,5237;-19,0763;13,7947;-9,1646
38,7186;10,8876;-10,4651;19,4318;-17,6214;-15,9801;-5,9546;-7,9608;-2,3320;13,2429;-19,2483;13,4853;-8,6649
