"Time (s) Run #1";"Position (mm) Run #1";"Time (s) Run #2";"Position (mm) Run #2";"Time (s) Run #3";"Position (mm) Run #3"
36,080;0,0000;36,080;61,2320;36,080;123,1520
36,090;0,0000;36,090;61,2320;36,090;123,1520
36,100;0,0000;36,100;61,2320;36,100;123,1520
36,110;0,0000;36,110;61,2320;36,110;123,1520
36,120;0,0000;36,120;61,2320;36,120;123,1520
36,130;0,0000;36,130;61,2320;36,130;123,1520
36,140;0,0000;36,140;61,2320;36,140;123,1520
36,150;0,0000;36,150;61,2320;36,150;123,1520
36,160;0,0000;36,160;61,2320;36,160;123,1520
36,170;0,0000;36,170;61,2320;36,170;123,1520
36,180;0,0000;36,180;61,2320;36,180;123,1520
36,190;0,0000;36,190;61,2320;36,190;123,1520
36,200;0,0000;36,200;61,2320;36,200;123,1520
36,210;0,0000;36,210;61,2320;36,210;123,1520
36,220;0,0000;36,220;61,2320;36,220;123,1520
36,230;0,0000;36,230;61,2320;36,230;123,1520
36,240;0,0000;36,240;61,2320;36,240;123,1520
36,250;0,0000;36,250;61,2320;36,250;123,1520
36,260;0,0000;36,260;61,2320;36,260;123,1520
36,270;0,0000;36,270;61,2320;36,270;123,1520
36,280;-0,0105;36,280;61,2320;36,280;123,1520
36,290;0,1720;36,290;61,2320;36,290;123,1520
36,300;0,1720;36,300;61,2320;36,300;123,1520
36,310;0,1720;36,310;61,2320;36,310;123,1520
36,320;0,1720;36,320;61,2320;36,320;123,1520
36,330;0,1720;36,330;61,2320;36,330;123,1520
36,340;0,1720;36,340;61,2320;36,340;123,1520
36,350;0,1720;36,350;61,2320;36,350;123,1520
36,360;0,1720;36,360;61,2320;36,360;123,1520
36,370;0,1720;36,370;61,2320;36,370;123,1520
36,380;0,1720;36,380;61,2320;36,380;123,1520
36,390;0,1720;36,390;61,2320;36,390;123,1520
36,400;0,1720;36,400;61,2320;36,400;123,1520
36,410;0,1720;36,410;61,2320;36,410;123,1520
36,420;0,1720;36,420;61,2320;36,420;123,1520
36,430;0,1720;36,430;61,2320;36,430;123,1520
36,440;0,1720;36,440;61,2320;36,440;123,1520
36,450;0,1720;36,450;61,2320;36,450;123,1520
36,460;0,1720;36,460;61,2320;36,460;123,1520
36,470;0,1720;36,470;61,2320;36,470;123,1520
36,480;0,1720;36,480;61,2320;36,480;123,1520
36,490;0,1720;36,490;61,2320;36,490;123,1520
36,500;0,1720;36,500;61,2320;36,500;123,1520
36,510;0,1720;36,510;61,2320;36,510;123,1520
36,520;0,1720;36,520;61,2320;36,520;123,1520
36,530;0,1720;36,530;61,2320;36,530;123,1520
36,540;0,1720;36,540;61,2320;36,540;123,1520
36,550;0,1720;36,550;61,2320;36,550;123,1520
36,560;0,1720;36,560;61,2320;36,560;123,1520
36,570;0,1720;36,570;61,2320;36,570;123,1520
36,580;0,1720;36,580;61,2320;36,580;123,1520
36,590;0,1720;36,590;61,2320;36,590;123,1520
36,600;0,1720;36,600;61,2320;36,600;123,1520
36,610;0,1720;36,610;61,2320;36,610;123,1520
36,620;0,1720;36,620;61,2320;36,620;123,1520
36,630;0,1720;36,630;61,2320;36,630;123,1520
36,640;0,1720;36,640;61,2320;36,640;123,1520
36,650;0,1720;36,650;61,2320;36,650;123,1520
36,660;0,1720;36,660;61,2320;36,660;123,1520
36,670;0,1720;36,670;61,2320;36,670;123,1520
36,680;0,1720;36,680;61,2320;36,680;123,1520
36,690;0,1720;36,690;61,2320;36,690;123,1520
36,700;0,1720;36,700;61,2320;36,700;123,1520
36,710;0,1720;36,710;61,2320;36,710;123,1520
36,720;0,1720;36,720;61,2320;36,720;123,1520
36,730;0,1720;36,730;61,2320;36,730;123,1520
36,740;0,1720;36,740;61,2320;36,740;123,1520
36,750;0,1720;36,750;61,2320;36,750;123,1520
36,760;0,1720;36,760;61,2320;36,760;123,1520
36,770;0,1720;36,770;61,2320;36,770;123,1520
36,780;0,1720;36,780;61,2320;36,780;123,1520
36,790;0,1720;36,790;61,2320;36,790;123,1520
36,800;0,1720;36,800;61,2320;36,800;123,1520
36,810;0,1720;36,810;61,2320;36,810;123,1520
36,820;0,1720;36,820;61,2320;36,820;123,1520
36,830;0,1720;36,830;61,2320;36,830;123,1520
36,840;0,1720;36,840;61,2320;36,840;123,1520
36,850;0,1720;36,850;61,2320;36,850;123,1520
36,860;0,1720;36,860;61,2320;36,860;123,1520
36,870;0,1825;36,870;61,2320;36,870;123,1520
36,880;0,0000;36,880;61,2320;36,880;123,1520
36,890;0,0000;36,890;61,2320;36,890;123,1520
36,900;0,0000;36,900;61,2320;36,900;123,1520
36,910;0,0000;36,910;61,2320;36,910;123,1520
36,920;0,0000;36,920;61,2320;36,920;123,1520
36,930;0,0000;36,930;61,2320;36,930;123,1520
36,940;0,0000;36,940;61,2320;36,940;123,1520
36,950;0,0000;36,950;61,2320;36,950;123,1520
36,960;0,0000;36,960;61,2320;36,960;123,1520
36,970;0,0000;36,970;61,2320;36,970;123,1520
36,980;0,0000;36,980;61,2320;36,980;123,1520
36,990;0,0000;36,990;61,2320;36,990;123,1520
37,000;0,0000;37,000;61,2320;37,000;123,1520
37,010;0,0000;37,010;61,2320;37,010;123,1520
37,020;0,0000;37,020;61,2320;37,020;123,1520
37,030;0,0000;37,030;61,2320;37,030;123,1520
37,040;0,0000;37,040;61,2320;37,040;123,1520
37,050;0,0000;37,050;61,2320;37,050;123,1520
37,060;0,0000;37,060;61,2320;37,060;123,1520
37,070;0,0000;37,070;61,2320;37,070;123,1520
37,080;0,0000;37,080;61,2320;37,080;123,1520
37,090;0,0000;37,090;61,2320;37,090;123,1520
37,100;0,0000;37,100;61,2320;37,100;123,1520
37,110;0,0000;37,110;61,2320;37,110;123,1520
37,120;0,0000;37,120;61,2320;37,120;123,1520
37,130;0,0000;37,130;61,2320;37,130;123,1520
37,140;0,0000;37,140;61,2320;37,140;123,1520
37,150;0,0000;37,150;61,2320;37,150;123,1520
37,160;0,0000;37,160;61,2320;37,160;123,1520
37,170;0,0000;37,170;61,2320;37,170;123,1520
37,180;0,0000;37,180;61,2320;37,180;123,1520
37,190;0,0000;37,190;61,2320;37,190;123,1520
37,200;0,0000;37,200;61,2320;37,200;123,1520
37,210;0,0000;37,210;61,2320;37,210;123,1520
37,220;0,0000;37,220;61,2320;37,220;123,1520
37,230;0,0000;37,230;61,2320;37,230;123,1520
37,240;0,0000;37,240;61,2320;37,240;123,1520
37,250;0,0000;37,250;61,2184;37,250;123,1520
37,260;0,0000;37,260;61,4040;37,260;123,1520
37,270;0,0000;37,270;61,4040;37,270;123,1520
37,280;0,0000;37,280;61,4040;37,280;123,1520
37,290;0,0000;37,290;61,4040;37,290;123,1520
37,300;0,0000;37,300;61,4040;37,300;123,1520
37,310;0,0000;37,310;61,4040;37,310;123,1520
37,320;0,0000;37,320;61,4040;37,320;123,1520
37,330;0,0000;37,330;61,4040;37,330;123,1520
37,340;-0,0105;37,340;61,4040;37,340;123,1520
37,350;0,1720;37,350;61,4040;37,350;123,1520
37,360;0,1720;37,360;61,4040;37,360;123,1520
37,370;0,1720;37,370;61,4040;37,370;123,1520
37,380;0,1720;37,380;61,4040;37,380;123,1520
37,390;0,1720;37,390;61,4040;37,390;123,1520
37,400;0,1720;37,400;61,4040;37,400;123,1520
37,410;0,1720;37,410;61,4040;37,410;123,1520
37,420;0,1720;37,420;61,4040;37,420;123,1520
37,430;0,1720;37,430;61,4040;37,430;123,1520
37,440;0,1720;37,440;61,4040;37,440;123,1520
37,450;0,1720;37,450;61,4040;37,450;123,1520
37,460;0,1720;37,460;61,4040;37,460;123,1520
37,470;0,1720;37,470;61,4040;37,470;123,1520
37,480;0,1720;37,480;61,4040;37,480;123,1520
37,490;0,1720;37,490;61,4040;37,490;123,1520
37,500;0,1720;37,500;61,4040;37,500;123,1520
37,510;0,1720;37,510;61,4040;37,510;123,1520
37,520;0,1720;37,520;61,4040;37,520;123,1520
37,530;0,1720;37,530;61,4040;37,530;123,1520
37,540;0,1720;37,540;61,4040;37,540;123,1520
37,550;0,1720;37,550;61,4040;37,550;123,1520
37,560;0,1720;37,560;61,4040;37,560;123,1520
37,570;0,1720;37,570;61,4040;37,570;123,1520
37,580;0,1720;37,580;61,4040;37,580;123,1520
37,590;0,1720;37,590;61,4040;37,590;123,1520
37,600;0,1720;37,600;61,4040;37,600;123,1520
37,610;0,1720;37,610;61,4040;37,610;123,1520
37,620;0,1720;37,620;61,4040;37,620;123,1520
37,630;0,1720;37,630;61,4040;37,630;123,1520
37,640;0,1720;37,640;61,4040;37,640;123,1520
37,650;0,1720;37,650;61,4176;37,650;123,1520
37,660;0,1720;37,660;61,2320;37,660;123,1520
37,670;0,1720;37,670;61,2320;37,670;123,1520
37,680;0,1720;37,680;61,2320;37,680;123,1520
37,690;0,1720;37,690;61,2320;37,690;123,1520
37,700;0,1720;37,700;61,2320;37,700;123,1354
37,710;0,1720;37,710;61,2320;37,710;123,3240
37,720;0,1720;37,720;61,2320;37,720;123,3240
37,730;0,1720;37,730;61,2320;37,730;123,3240
37,740;0,1720;37,740;61,2320;37,740;123,3240
37,750;0,1720;37,750;61,2320;37,750;123,3240
37,760;0,1720;37,760;61,2320;37,760;123,3240
37,770;0,1720;37,770;61,2320;37,770;123,3240
37,780;0,1720;37,780;61,2320;37,780;123,3240
37,790;0,1720;37,790;61,2320;37,790;123,3240
37,800;0,1720;37,800;61,2320;37,800;123,3240
37,810;0,1720;37,810;61,2320;37,810;123,3240
37,820;0,1720;37,820;61,2320;37,820;123,3240
37,830;0,1720;37,830;61,2320;37,830;123,3240
37,840;0,1720;37,840;61,2320;37,840;123,3240
37,850;0,1720;37,850;61,2320;37,850;123,3240
37,860;0,1720;37,860;61,2320;37,860;123,3240
37,870;0,1720;37,870;61,2320;37,870;123,3240
37,880;0,1720;37,880;61,2320;37,880;123,3240
37,890;0,1720;37,890;61,2320;37,890;123,3240
37,900;0,1720;37,900;61,2320;37,900;123,3240
37,910;0,1720;37,910;61,2320;37,910;123,3240
37,920;0,1720;37,920;61,2320;37,920;123,3240
37,930;0,1720;37,930;61,2320;37,930;123,3240
37,940;0,1720;37,940;61,2320;37,940;123,3240
37,950;0,1720;37,950;61,2320;37,950;123,3407
37,960;0,1720;37,960;61,2320;37,960;123,1520
37,970;0,1825;37,970;61,2320;37,970;123,1520
37,980;0,0000;37,980;61,2320;37,980;123,1520
37,990;0,0000;37,990;61,2320;37,990;123,1520
38,000;0,0000;38,000;61,2320;38,000;123,1520
38,010;0,0000;38,010;61,2320;38,010;123,1520
38,020;0,0000;38,020;61,2320;38,020;123,1520
38,030;0,0000;38,030;61,2320;38,030;123,1520
38,040;0,0000;38,040;61,2320;38,040;123,1520
38,050;0,0000;38,050;61,2320;38,050;123,1520
38,060;0,0000;38,060;61,2320;38,060;123,1520
38,070;0,0000;38,070;61,2320;38,070;123,1520
38,080;0,0000;38,080;61,2320;38,080;123,1520
38,090;0,0000;38,090;61,2320;38,090;123,1520
38,100;0,0000;38,100;61,2320;38,100;123,1520
38,110;0,0000;38,110;61,2320;38,110;123,1520
38,120;0,0000;38,120;61,2320;38,120;123,1520
38,130;0,0000;38,130;61,2320;38,130;123,1520
38,140;0,0000;38,140;61,2320;38,140;123,1520
38,150;0,0000;38,150;61,2320;38,150;123,1520
38,160;0,0000;38,160;61,2320;38,160;123,1520
38,170;0,0000;38,170;61,2320;38,170;123,1520
38,180;0,0000;38,180;61,2184;38,180;123,1520
38,190;0,0000;38,190;61,4040;38,190;123,1520
38,200;0,0000;38,200;61,4040;38,200;123,1520
38,210;0,0000;38,210;61,4040;38,210;123,1520
38,220;0,0000;38,220;61,4040;38,220;123,1520
38,230;0,0000;38,230;61,4040;38,230;123,1520
38,240;0,0000;38,240;61,4040;38,240;123,1520
38,250;0,0000;38,250;61,4040;38,250;123,1520
38,260;0,0000;38,260;61,4040;38,260;123,1520
38,270;0,0000;38,270;61,4040;38,270;123,1520
38,280;0,0000;38,280;61,4040;38,280;123,1520
38,290;0,0000;38,290;61,4040;38,290;123,1520
38,300;0,0000;38,300;61,4040;38,300;123,1520
38,310;0,0000;38,310;61,4040;38,310;123,1520
38,320;0,0000;38,320;61,4040;38,320;123,1520
38,330;0,0000;38,330;61,4040;38,330;123,1520
38,340;0,0000;38,340;61,4040;38,340;123,1520
38,350;0,0000;38,350;61,4040;38,350;123,1520
38,360;0,0000;38,360;61,4040;38,360;123,1520
38,370;0,0000;38,370;61,4040;38,370;123,1520
38,380;0,0000;38,380;61,4040;38,380;123,1520
38,390;0,0000;38,390;61,4040;38,390;123,1520
38,400;0,0000;38,400;61,4040;38,400;123,1520
38,410;0,0000;38,410;61,4040;38,410;123,1520
38,420;0,0000;38,420;61,4040;38,420;123,1520
38,430;-0,0105;38,430;61,4040;38,430;123,1520
38,440;0,1720;38,440;61,4040;38,440;123,1520
38,450;0,1720;38,450;61,4040;38,450;123,1520
38,460;0,1720;38,460;61,4040;38,460;123,1520
38,470;0,1720;38,470;61,4040;38,470;123,1520
38,480;0,1720;38,480;61,4040;38,480;123,1520
38,490;0,1720;38,490;61,4040;38,490;123,1520
38,500;0,1720;38,500;61,4040;38,500;123,1520
38,510;0,1720;38,510;61,4040;38,510;123,1520
38,520;0,1720;38,520;61,4040;38,520;123,1520
38,530;0,1720;38,530;61,4040;38,530;123,1520
38,540;0,1720;38,540;61,4040;38,540;123,1520
38,550;0,1720;38,550;61,4040;38,550;123,1520
38,560;0,1720;38,560;61,4040;38,560;123,1520
38,570;0,1720;38,570;61,4040;38,570;123,1520
38,580;0,1720;38,580;61,4040;38,580;123,1520
38,590;0,1720;38,590;61,4040;38,590;123,1520
38,600;0,1720;38,600;61,4040;38,600;123,1354
38,610;0,1720;38,610;61,4040;38,610;123,3240
38,620;0,1720;38,620;61,4040;38,620;123,3240
38,630;0,1720;38,630;61,4176;38,630;123,3240
38,640;0,1720;38,640;61,2320;38,640;123,3240
38,650;0,1720;38,650;61,2320;38,650;123,3240
38,660;0,1720;38,660;61,2320;38,660;123,3240
38,670;0,1720;38,670;61,2320;38,670;123,3240
38,680;0,1720;38,680;61,2320;38,680;123,3240
38,690;0,1720;38,690;61,2320;38,690;123,3240
38,700;0,1720;38,700;61,2320;38,700;123,3240
38,710;0,1720;38,710;61,2320;38,710;123,3240
38,720;0,1720;38,720;61,2320;38,720;123,3240
38,730;0,1720;38,730;61,2320;38,730;123,3240
38,740;0,1720;38,740;61,2320;38,740;123,3240
38,750;0,1720;38,750;61,2320;38,750;123,3240
38,760;0,1720;38,760;61,2320;38,760;123,3240
38,770;0,1720;38,770;61,2320;38,770;123,3240
38,780;0,1720;38,780;61,2320;38,780;123,3240
38,790;0,1720;38,790;61,2320;38,790;123,3240
38,800;0,1720;38,800;61,2320;38,800;123,3240
38,810;0,1720;38,810;61,2320;38,810;123,3240
38,820;0,1720;38,820;61,2320;38,820;123,3240
38,830;0,1720;38,830;61,2320;38,830;123,3240
38,840;0,1720;38,840;61,2320;38,840;123,3240
38,850;0,1720;38,850;61,2320;38,850;123,3240
38,860;0,1720;38,860;61,2320;38,860;123,3240
38,870;0,1720;38,870;61,2320;38,870;123,3240
38,880;0,1720;38,880;61,2320;38,880;123,3240
38,890;0,1720;38,890;61,2320;38,890;123,3240
38,900;0,1720;38,900;61,2320;38,900;123,3240
38,910;0,1720;38,910;61,2320;38,910;123,3240
38,920;0,1720;38,920;61,2320;38,920;123,3240
38,930;0,1720;38,930;61,2320;38,930;123,3240
38,940;0,1720;38,940;61,2320;38,940;123,3240
38,950;0,1720;38,950;61,2320;38,950;123,3240
38,960;0,1720;38,960;61,2320;38,960;123,3240
38,970;0,1720;38,970;61,2320;38,970;123,3240
38,980;0,1720;38,980;61,2320;38,980;123,3240
38,990;0,1720;38,990;61,2320;38,990;123,3240
39,000;0,1825;39,000;61,2320;39,000;123,3240
39,010;0,0000;39,010;61,2320;39,010;123,3240
39,020;0,0000;39,020;61,2320;39,020;123,3240
39,030;0,0000;39,030;61,2320;39,030;123,3240
39,040;0,0000;39,040;61,2320;39,040;123,3240
39,050;0,0000;39,050;61,2320;39,050;123,3240
39,060;0,0000;39,060;61,2320;39,060;123,3240
39,070;0,0000;39,070;61,2320;39,070;123,3240
39,080;0,0000;39,080;61,2320;39,080;123,3240
39,090;0,0000;39,090;61,2320;39,090;123,3240
39,100;0,0000;39,100;61,2320;39,100;123,3240
39,110;0,0000;39,110;61,2320;39,110;123,3240
39,120;0,0000;39,120;61,2320;39,120;123,3240
39,130;0,0000;39,130;61,2320;39,130;123,3240
39,140;0,0000;39,140;61,2320;39,140;123,3240
39,150;0,0000;39,150;61,2320;39,150;123,3240
39,160;0,0000;39,160;61,2320;39,160;123,3240
39,170;0,0000;39,170;61,2320;39,170;123,3240
39,180;0,0000;39,180;61,2320;39,180;123,3240
39,190;0,0000;39,190;61,2320;39,190;123,3240
39,200;0,0000;39,200;61,2320;39,200;123,3240
39,210;0,0000;39,210;61,2320;39,210;123,3240
39,220;0,0000;39,220;61,2320;39,220;123,3240
39,230;0,0000;39,230;61,2320;39,230;123,3240
39,240;0,0000;39,240;61,2320;39,240;123,3240
39,250;0,0000;39,250;61,2320;39,250;123,3240
39,260;0,0000;39,260;61,2320;39,260;123,3240
39,270;0,0000;39,270;61,2320;39,270;123,3240
39,280;0,0000;39,280;61,2320;39,280;123,3240
39,290;0,0000;39,290;61,2320;39,290;123,3240
39,300;0,0000;39,300;61,2320;39,300;123,3240
39,310;0,0000;39,310;61,2320;39,310;123,3240
39,320;0,0000;39,320;61,2320;39,320;123,3240
39,330;0,0000;39,330;61,2320;39,330;123,3240
39,340;0,0000;39,340;61,2320;39,340;123,3240
39,350;0,0000;39,350;61,2320;39,350;123,3240
39,360;0,0000;39,360;61,2320;39,360;123,3240
39,370;0,0000;39,370;61,2320;39,370;123,3240
39,380;0,0000;39,380;61,2320;39,380;123,3240
39,390;0,0000;39,390;61,2320;39,390;123,3240
39,400;0,0000;39,400;61,2320;39,400;123,3073
39,410;0,0000;39,410;61,2320;39,410;123,4960
39,420;0,0000;39,420;61,2320;39,420;123,4960
39,430;0,0000;39,430;61,2320;39,430;123,4960
39,440;0,0000;39,440;61,2320;39,440;123,4960
39,450;0,0000;39,450;61,2320;39,450;123,4960
39,460;0,0000;39,460;61,2320;39,460;123,4960
39,470;0,0000;39,470;61,2320;39,470;123,4960
39,480;0,0000;39,480;61,2320;39,480;123,4960
39,490;0,0000;39,490;61,2320;39,490;123,4960
39,500;0,0000;39,500;61,2320;39,500;123,4960
39,510;0,0000;39,510;61,2320;39,510;123,4960
39,520;0,0000;39,520;61,2320;39,520;123,4960
39,530;0,0000;39,530;61,2320;39,530;123,4960
39,540;0,0000;39,540;61,2320;39,540;123,4960
39,550;0,0000;39,550;61,2320;39,550;123,4960
39,560;0,0000;39,560;61,2320;39,560;123,4960
39,570;0,0000;39,570;61,2320;39,570;123,4960
39,580;0,0000;39,580;61,2320;39,580;123,4960
39,590;0,0000;39,590;61,2320;39,590;123,4960
39,600;0,0000;39,600;61,2320;39,600;123,4960
39,610;-0,0105;39,610;61,2320;39,610;123,4960
39,620;0,1720;39,620;61,2320;39,620;123,4960
39,630;0,1720;39,630;61,2320;39,630;123,4960
39,640;0,1720;39,640;61,2320;39,640;123,4960
39,650;0,1720;39,650;61,2320;39,650;123,4960
39,660;0,1720;39,660;61,2320;39,660;123,4960
39,670;0,1720;39,670;61,2320;39,670;123,4960
39,680;0,1720;39,680;61,2320;39,680;123,4960
39,690;0,1720;39,690;61,2320;39,690;123,4960
39,700;0,1720;39,700;61,2320;39,700;123,4960
39,710;0,1720;39,710;61,2320;39,710;123,4960
39,720;0,1720;39,720;61,2320;39,720;123,4960
39,730;0,1720;39,730;61,2320;39,730;123,4960
39,740;0,1720;39,740;61,2320;39,740;123,4960
39,750;0,1720;39,750;61,2320;39,750;123,5127
39,760;0,1720;39,760;61,2320;39,760;123,3240
39,770;0,1720;39,770;61,2320;39,770;123,3240
39,780;0,1720;39,780;61,2320;39,780;123,3240
39,790;0,1720;39,790;61,2320;39,790;123,3240
39,800;0,1720;39,800;61,2320;39,800;123,3240
39,810;0,1720;39,810;61,2320;39,810;123,3240
39,820;0,1720;39,820;61,2320;39,820;123,3240
39,830;0,1720;39,830;61,2320;39,830;123,3240
39,840;0,1720;39,840;61,2320;39,840;123,3240
39,850;0,1720;39,850;61,2320;39,850;123,3240
39,860;0,1720;39,860;61,2320;39,860;123,3240
39,870;0,1720;39,870;61,2320;39,870;123,3240
39,880;0,1720;39,880;61,2320;39,880;123,3240
39,890;0,1720;39,890;61,2320;39,890;123,3240
39,900;0,1720;39,900;61,2320;39,900;123,3240
39,910;0,1720;39,910;61,2320;39,910;123,3240
39,920;0,1720;39,920;61,2320;39,920;123,3240
39,930;0,1720;39,930;61,2320;39,930;123,3240
39,940;0,1720;39,940;61,2320;39,940;123,3240
39,950;0,1720;39,950;61,2320;39,950;123,3240
39,960;0,1720;39,960;61,2320;39,960;123,3240
39,970;0,1720;39,970;61,2320;39,970;123,3240
39,980;0,1720;39,980;61,2320;39,980;123,3240
39,990;0,1720;39,990;61,2320;39,990;123,3240
40,000;0,1720;40,000;61,2320;40,000;123,3240
40,010;0,1720;40,010;61,2320;40,010;123,3240
40,020;0,1825;40,020;61,2320;40,020;123,3240
40,030;0,0000;40,030;61,2320;40,030;123,3240
40,040;0,0000;40,040;61,2320;40,040;123,3240
40,050;0,0000;40,050;61,2320;40,050;123,3240
40,060;0,0000;40,060;61,2320;40,060;123,3240
40,070;0,0000;40,070;61,2320;40,070;123,3240
40,080;0,0000;40,080;61,2320;40,080;123,3240
40,090;0,0000;40,090;61,2320;40,090;123,3240
40,100;0,0000;40,100;61,2320;40,100;123,3240
40,110;0,0000;40,110;61,2320;40,110;123,3240
40,120;0,0000;40,120;61,2320;40,120;123,3240
40,130;0,0000;40,130;61,2320;40,130;123,3240
40,140;0,0000;40,140;61,2320;40,140;123,3240
40,150;0,0000;40,150;61,2320;40,150;123,3240
40,160;0,0000;40,160;61,2320;40,160;123,3240
40,170;0,0000;40,170;61,2320;40,170;123,3240
40,180;0,0000;40,180;61,2320;40,180;123,3240
40,190;0,0000;40,190;61,2320;40,190;123,3240
40,200;0,0000;40,200;61,2320;40,200;123,3240
40,210;0,0000;40,210;61,2320;40,210;123,3240
40,220;0,0000;40,220;61,2320;40,220;123,3240
40,230;0,0000;40,230;61,2320;40,230;123,3240
40,240;0,0000;40,240;61,2320;40,240;123,3240
40,250;0,0000;40,250;61,2320;40,250;123,3240
40,260;0,0000;40,260;61,2320;40,260;123,3240
40,270;0,0000;40,270;61,2320;40,270;123,3240
40,280;0,0000;40,280;61,2320;40,280;123,3240
40,290;0,0000;40,290;61,2320;40,290;123,3240
40,300;0,0000;40,300;61,2320;40,300;123,3240
40,310;0,0000;40,310;61,2320;40,310;123,3240
40,320;0,0000;40,320;61,2320;40,320;123,3240
40,330;0,0000;40,330;61,2320;40,330;123,3240
40,340;0,0000;40,340;61,2320;40,340;123,3240
40,350;0,0000;40,350;61,2320;40,350;123,3240
40,360;0,0000;40,360;61,2320;40,360;123,3240
40,370;0,0000;40,370;61,2320;40,370;123,3240
40,380;0,0000;40,380;61,2320;40,380;123,3240
40,390;0,0000;40,390;61,2320;40,390;123,3240
40,400;0,0000;40,400;61,2320;40,400;123,3240
40,410;0,0000;40,410;61,2320;40,410;123,3240
40,420;0,0000;40,420;61,2320;40,420;123,3240
40,430;0,0000;40,430;61,2320;40,430;123,3240
40,440;0,0000;40,440;61,2320;40,440;123,3240
40,450;0,0000;40,450;61,2320;40,450;123,3240
40,460;0,0000;40,460;61,2320;40,460;123,3240
40,470;0,0000;40,470;61,2320;40,470;123,3240
40,480;0,0000;40,480;61,2320;40,480;123,3240
40,490;0,0000;40,490;61,2320;40,490;123,3240
40,500;0,0000;40,500;61,2320;40,500;123,3240
40,510;0,0000;40,510;61,2320;40,510;123,3240
40,520;0,0000;40,520;61,2320;40,520;123,3240
40,530;0,0000;40,530;61,2320;40,530;123,3240
40,540;0,0000;40,540;61,2320;40,540;123,3240
40,550;0,0000;40,550;61,2320;40,550;123,3240
40,560;0,0000;40,560;61,2320;40,560;123,3240
40,570;0,0000;40,570;61,2320;40,570;123,3240
40,580;0,0000;40,580;61,2320;40,580;123,3240
40,590;0,0000;40,590;61,2320;40,590;123,3240
40,600;0,0000;40,600;61,2320;40,600;123,3240
40,610;0,0000;40,610;61,2320;40,610;123,3240
40,620;0,0000;40,620;61,2320;40,620;123,3240
40,630;0,0000;40,630;61,2320;40,630;123,3240
40,640;0,0000;40,640;61,2320;40,640;123,3240
40,650;0,0000;40,650;61,2320;40,650;123,3240
40,660;0,0000;40,660;61,2320;40,660;123,3240
40,670;0,0000;40,670;61,2320;40,670;123,3240
40,680;0,0000;40,680;61,2320;40,680;123,3240
40,690;0,0000;40,690;61,2320;40,690;123,3240
40,700;-0,0105;40,700;61,2320;40,700;123,3240
40,710;0,1720;40,710;61,2320;40,710;123,3240
40,720;0,1720;40,720;61,2320;40,720;123,3240
40,730;0,1720;40,730;61,2320;40,730;123,3240
40,740;0,1720;40,740;61,2320;40,740;123,3240
40,750;0,1720;40,750;61,2320;40,750;123,3240
40,760;0,1720;40,760;61,2320;40,760;123,3240
40,770;0,1720;40,770;61,2320;40,770;123,3240
40,780;0,1720;40,780;61,2320;40,780;123,3240
40,790;0,1720;40,790;61,2320;40,790;123,3240
40,800;0,1720;40,800;61,2320;40,800;123,3240
40,810;0,1720;40,810;61,2320;40,810;123,3240
40,820;0,1720;40,820;61,2320;40,820;123,3240
40,830;0,1720;40,830;61,2320;40,830;123,3240
40,840;0,1720;40,840;61,2320;40,840;123,3240
40,850;0,1720;40,850;61,2320;40,850;123,3240
40,860;0,1720;40,860;61,2320;40,860;123,3240
40,870;0,1720;40,870;61,2320;40,870;123,3240
40,880;0,1720;40,880;61,2320;40,880;123,3240
40,890;0,1720;40,890;61,2320;40,890;123,3240
40,900;0,1720;40,900;61,2320;40,900;123,3240
40,910;0,1720;40,910;61,2320;40,910;123,3240
40,920;0,1720;40,920;61,2320;40,920;123,3240
40,930;0,1720;40,930;61,2320;40,930;123,3240
40,940;0,1720;40,940;61,2320;40,940;123,3240
40,950;0,1720;40,950;61,2320;40,950;123,3240
40,960;0,1720;40,960;61,2320;40,960;123,3240
40,970;0,1720;40,970;61,2320;40,970;123,3240
40,980;0,1720;40,980;61,2320;40,980;123,3240
40,990;0,1720;40,990;61,2320;40,990;123,3240
41,000;0,1720;41,000;61,2320;41,000;123,3240
41,010;0,1720;41,010;61,2320;41,010;123,3073
41,020;0,1720;41,020;61,2320;41,020;123,4960
41,030;0,1720;41,030;61,2320;41,030;123,4960
41,040;0,1720;41,040;61,2320;41,040;123,4960
41,050;0,1720;41,050;61,2320;41,050;123,4960
41,060;0,1720;41,060;61,2320;41,060;123,4960
41,070;0,1720;41,070;61,2320;41,070;123,4960
41,080;0,1720;41,080;61,2320;41,080;123,4960
41,090;0,1720;41,090;61,2320;41,090;123,4960
41,100;0,1720;41,100;61,2320;41,100;123,4960
41,110;0,1720;41,110;61,2320;41,110;123,4960
41,120;0,1720;41,120;61,2320;41,120;123,4960
41,130;0,1720;41,130;61,2320;41,130;123,4960
41,140;0,1720;41,140;61,2320;41,140;123,4960
41,150;0,1720;41,150;61,2320;41,150;123,4960
41,160;0,1825;41,160;61,2320;41,160;123,4960
41,170;0,0000;41,170;61,2320;41,170;123,4960
41,180;0,0000;41,180;61,2320;41,180;123,4960
41,190;0,0000;41,190;61,2320;41,190;123,4960
41,200;0,0000;41,200;61,2320;41,200;123,4960
41,210;0,0000;41,210;61,2320;41,210;123,4960
41,220;0,0000;41,220;61,2320;41,220;123,4960
