"Position (mm) Run #2";"Position (mm) Run #3"
-101,8399;-98,5607
-101,6679;-96,6374
-101,4800;-95,0901
-101,4482;-93,5265
-101,7922;-92,1019
-102,1203;-91,2750
-102,6206;-89,9890
-103,2929;-89,6615
-104,1373;-89,0960
-105,1696;-89,0960
-106,1705;-89,0464
-107,5471;-89,5459
-108,9236;-90,2176
-110,2847;-91,0614
-111,8180;-92,0445
-113,5235;-93,5932
-115,4318;-95,1256
-117,1224;-96,8303
-119,2026;-98,7073
-121,0807;-100,7566
-123,1460;-102,9782
-125,2112;-105,3879
-127,2765;-107,7663
-129,3417;-110,5360
-131,4069;-113,0872
-133,4722;-116,0289
-135,5516;-118,7681
-137,4305;-121,6796
-139,5098;-124,7932
-141,4168;-127,7197
-143,1376;-130,6317
-144,8585;-133,7448
-146,5930;-136,6713
-148,1553;-139,6118
-149,5319;-142,3521
-150,9353;-145,3061
-151,9542;-147,8880
-153,1853;-150,4834
-154,0588;-152,8931
-154,7470;-155,3293
-155,4616;-157,3945
-155,8056;-159,4728
-156,1628;-161,3917
-156,3480;-162,9532
-156,3612;-164,3426
-156,2024;-165,5597
-155,8716;-166,6047
-155,3689;-167,4901
-154,6810;-168,0188
-154,0197;-168,3754
-152,9881;-168,5726
-151,9698;-168,4131
-150,7796;-168,0818
-149,4042;-167,5911
-148,0559;-166,7313
-146,3231;-165,9096
-144,8033;-164,5341
-142,8985;-163,1715
-141,1933;-161,6500
-139,3163;-159,7720
-137,2536;-157,7093
-135,1908;-155,6729
-133,1280;-153,2666
-131,0653;-150,8737
-129,0025;-148,3092
-126,9397;-145,5594
-124,8770;-142,8096
-122,8142;-140,0878
-120,7515;-136,9804
-118,6736;-134,0589
-116,7978;-131,1518
-114,7046;-128,0440
-113,0314;-125,1372
-110,7351;-122,0291
-109,2654;-119,0926
-106,7496;-116,3580
-105,5617;-113,4211
-104,1547;-110,6559
-103,1230;-108,0623
-102,0596;-105,6559
-101,3717;-103,2338
-100,6679;-100,9833
-100,1360;-98,9045
-99,7760;-96,9974
-99,5880;-95,2621
-99,5720;-93,6985
-99,7280;-92,2903
-100,0560;-91,2422
-100,5721;-90,3659
-101,0563;-89,6285
-101,9165;-89,4730
-102,7450;-89,0795
-103,9336;-89,2349
-105,3102;-89,5625
-106,6397;-90,0455
-108,5483;-90,8893
-110,2382;-91,8888
-112,3189;-93,2654
-114,1966;-94,6094
-116,2770;-96,3302
-118,1550;-98,0189
-120,2202;-100,0681
-122,2855;-102,3056
-124,3507;-104,5273
-126,4013;-106,9213
-128,6533;-109,4877
-130,7185;-112,2419
-132,7838;-114,9809
-134,8490;-117,9073
-136,9284;-120,8338
-138,8214;-123,7455
-140,7145;-126,8590
-142,6214;-129,7709
-144,3422;-132,8841
-146,0768;-135,8106
-147,6255;-138,7371
-149,1877;-141,6775
-150,5778;-144,4317
-151,7956;-147,1995
-152,8412;-149,7814
-153,7015;-152,3901
-154,5749;-154,6276
-155,2763;-156,8782
-155,8056;-158,9565
-156,1628;-160,8625
-156,3480;-162,6091
-156,3480;-163,9857
-156,3743;-165,3877
-156,0436;-166,4326
-155,5276;-167,3055
-155,0250;-168,0188
-154,3636;-168,3754
-153,3320;-168,5600
-152,3003;-168,5851
-151,2954;-168,2537
-149,9200;-167,7504
-148,5581;-167,0752
-147,0108;-166,2408
-145,4772;-165,0499
-143,7718;-163,7001
-141,8809;-161,9809
-139,9899;-160,2748
-138,1130;-158,4099
-136,0503;-156,1754
-133,9875;-153,9541
-131,9248;-151,5612
-129,8620;-148,9832
-127,7992;-146,4187
-125,7365;-143,6827
-123,6589;-140,7612
-121,7828;-137,8397
-119,7051;-134,9324
-117,8141;-131,8248
-115,9080;-128,9178
-114,1888;-125,8099
-112,4543;-122,8884
-110,9070;-119,9669
-109,3442;-117,0454
-107,9532;-114,1086
-106,7496;-111,3434
-105,5146;-108,7653
-104,6548;-106,1716
-103,7792;-103,7495
-103,0914;-101,4990
-102,3876;-99,4202
-101,8399;-97,5293
-101,6679;-95,6059
-101,4800;-94,0260
-101,4641;-92,8225
-101,6202;-91,6025
-101,9324;-90,5379
-102,6047;-89,8335
-103,4649;-89,2845
-104,3093;-89,1125
-105,3259;-88,8909
-106,5303;-89,2184
-107,7035;-89,7180
-109,2522;-90,3732
-110,7855;-91,3890
-112,5063;-92,5607
-114,2272;-94,1094
-115,9328;-95,6257
-117,8108;-97,5187
-119,8910;-99,3797
-121,7692;-101,6171
-123,8344;-103,8388
-125,8996;-106,2328
-127,9649;-108,7992
-130,0301;-111,5534
-132,0953;-114,3076
-134,1606;-117,0466
-136,2258;-119,9731
-138,3051;-122,8847
-140,1982;-125,9835
-142,1051;-129,0969
-143,8260;-132,0233
-145,5606;-134,9356
-147,1093;-138,0626
-148,6715;-140,8028
-150,0616;-143,7431
-151,2660;-146,5110
-152,4838;-149,0929
-153,5427;-151,6883
-154,2176;-154,1113
-155,1043;-156,3619
-155,6336;-158,4402
-155,9908;-160,3333
-156,1628;-162,2521
-156,3612;-163,8264
-156,1892;-165,0308
-156,0436;-166,2606
-155,5276;-167,1208
-155,0250;-168,0188
-154,3504;-168,3629
-153,5039;-168,7320
-152,4722;-168,7571
-151,4674;-168,4131
-150,0919;-168,0944
-148,7165;-167,4191
-147,3682;-166,5846
-145,6354;-165,3938
-144,1157;-164,0183
-142,2247;-162,6814
-140,3337;-160,7905
-138,4428;-158,9126
-136,5660;-156,8629
-134,5032;-154,6416
-132,4404;-152,2353
-130,3777;-149,8560
-128,3149;-147,1062
-126,2522;-144,3564
-124,1894;-141,6205
-122,1266;-138,6990
-120,0489;-135,7917
-118,1579;-132,6841
-116,2518;-129,7771
-114,5327;-126,6839
-112,7982;-123,5758
-111,2509;-120,6543
-109,6881;-117,7328
-108,2970;-114,7960
-107,0935;-112,0309
-105,8742;-109,4528
-104,8268;-106,8747
-103,9512;-104,2651
-103,2475;-102,0306
-102,7157;-99,7800
-102,3717;-97,6851
-101,9960;-95,9498
-101,9960;-94,4025
-101,9642;-92,8225
-102,3082;-91,5861
-102,6364;-90,7263
-103,1367;-89,8335
-103,8090;-89,3011
-104,6534;-88,9240
-105,6858;-88,9075
-106,7024;-89,0298
-107,8912;-89,7180
-109,2522;-90,3896
-110,8009;-91,2334
-112,3342;-92,2166
-114,0551;-93,7653
-115,7607;-95,2977
-117,6538;-97,0024
-119,5318;-98,8794
-121,5970;-100,9287
-123,6623;-103,1503
-125,7275;-105,5443
-127,7928;-108,1262
-129,8580;-110,6927
-131,9376;-113,4315
-133,8164;-116,3580
-135,8816;-119,2845
-137,9610;-122,2110
-139,8540;-125,1227
-141,7610;-128,2361
-143,4818;-131,1482
-145,2164;-134,2612
-146,7651;-137,1877
-148,3274;-140,1142
-149,7039;-143,0546
-151,1074;-145,8088
-152,1397;-148,5765
-153,1853;-151,1719
-154,0455;-153,5949
-154,9323;-155,8324
-155,4616;-158,0960
-155,8056;-159,9891
-156,1628;-161,9079
-156,3612;-163,4694
-156,1892;-164,8588
-156,0304;-166,0759
-155,6996;-167,1335
-155,1969;-167,8342
-154,5223;-168,3629
-153,6625;-168,7320
-152,8295;-168,7320
-151,6259;-168,7697
-150,4358;-168,2537
-149,0739;-167,7630
-147,5265;-166,9159
-145,9929;-165,9096
-144,2738;-164,5341
-142,5685;-163,1843
-140,6775;-161,4781
-138,8006;-159,6002
-136,7379;-157,5505
-134,6609;-155,3292
-132,7986;-152,9229
-130,5496;-150,5300
-128,4868;-147,9655
-126,4241;-145,2294
-124,3613;-142,2940
-122,2985;-139,5723
-120,2358;-136,4649
-118,1579;-133,5577
-116,2821;-130,4500
-114,1736;-127,5431
-112,6723;-124,4351
-110,5632;-121,5285
-109,0625;-118,4052
-106,9372;-115,6706
-105,5617;-112,7184
-104,1547;-110,1403
-103,1230;-107,5622
-102,0596;-104,9527
-101,3717;-102,7181
-100,6519;-100,4676
-100,3080;-98,3888
-99,9320;-96,4655
-99,9320;-94,9182
-99,9000;-93,3383
-100,1801;-92,1347
-101,2283;-90,8982
-102,0886;-90,0220
-102,9488;-89,3011
-103,7932;-88,9405
-104,8097;-88,7520
-105,9985;-88,7189
-107,3750;-89,0298
-108,7360;-89,6849
-110,2847;-90,7173
-111,8180;-91,7167
-113,5388;-93,0606
-115,2445;-94,7977
-117,1375;-96,2979
-119,0305;-98,3631
-120,9086;-100,4124
-122,9739;-102,6498
-125,0391;-104,8558
-127,1044;-107,4377
-129,1696;-110,0041
-131,2348;-112,7583
-133,3001;-115,4973
-135,3653;-118,4238
-137,4447;-121,3353
-139,3377;-124,4489
-141,2308;-127,3608
-143,1376;-130,4740
-144,8723;-133,3862
-146,4210;-136,4992
-147,9833;-139,4256
-149,3598;-142,3660
-150,7498;-145,1202
-151,9676;-147,8880
-153,0133;-150,4834
-153,8735;-152,8931
-154,7602;-155,3161
-155,2763;-157,5666
-155,8056;-159,6579
-156,1628;-161,3788
-156,3480;-163,1125
-156,3612;-164,6867
-156,2024;-165,9038
-155,8716;-166,9488
-155,3557;-167,8342
-154,8662;-168,3629
-154,0065;-168,7194
-153,1600;-168,9040
-152,1417;-168,9291
-150,9516;-168,6102
-149,5761;-167,9224
-148,2142;-167,2598
-146,6806;-166,2408
-144,9614;-165,0499
-143,2561;-163,7001
-141,3652;-161,9809
-139,4742;-160,2877
-137,5974;-158,2380
-135,5346;-156,0035
-133,4718;-153,7822
-131,4091;-151,4028
-129,3463;-148,6394
-127,2835;-146,0887
-125,2208;-143,1534
-123,1580;-140,4315
-121,0953;-137,3241
-119,0175;-134,4169
-117,1265;-131,3093
-115,2203;-128,4023
-113,5012;-125,2944
-111,7666;-122,3877
-110,2348;-119,2795
-108,4845;-116,3428
-107,1247;-113,5930
-105,5931;-110,8432
-103,8266;-108,0623
-102,6072;-105,6559
-101,5437;-103,2338
-100,8399;-100,9993
-100,2920;-98,7326
-100,1360;-96,8094
-99,7600;-95,2783
-99,7440;-93,5102
-99,9000;-92,2903
-100,2281;-91,2422
-100,7441;-90,3659
-101,2283;-89,6450
-102,0886;-89,2845
-102,9329;-89,0960
-103,9494;-89,0629
-105,1539;-89,3904
-106,3112;-89,8900
-108,0477;-90,5452
-109,5188;-91,5611
-111,9747;-92,7492
-113,8524;-94,0931
-115,9176;-95,7978
-117,9829;-97,6908
-120,0481;-99,5518
-122,1134;-101,7733
-124,1786;-104,1830
-126,2438;-106,5770
-128,2945;-109,1434
-130,5464;-111,8976
-132,6117;-114,6366
-134,6912;-117,5631
-136,5700;-120,4746
-138,6493;-123,5882
-140,5424;-126,5000
-142,4493;-129,6133
-144,1702;-132,5254
-145,9047;-135,6384
-147,4670;-138,5649
-148,8436;-141,4914
-150,2201;-144,4317
-151,6235;-147,1995
-152,6558;-149,7950
-153,7148;-152,2046
-154,4029;-154,6276
-155,1043;-156,8782
-155,6336;-158,9565
-155,9908;-160,8625
-156,1628;-162,5962
-156,3612;-164,1577
-156,2024;-165,5597
-155,8584;-166,5920
-155,5276;-167,6496
-155,0382;-168,3629
-154,1784;-168,7194
-153,3320;-168,9040
-152,3003;-168,9165
-151,2954;-168,7697
-149,9200;-168,2663
-148,5581;-167,6037
-147,0108;-166,5846
-145,4772;-165,3938
-143,7718;-164,0311
-141,8670;-162,4967
-140,1758;-160,7905
-138,0990;-158,9256
-136,2222;-156,6911
-134,1594;-154,4698
-132,0967;-152,0768
-130,0339;-149,5123
-127,9711;-146,7625
-125,9084;-144,0265
-123,8308;-141,1049
-121,9547;-138,1834
-119,8770;-135,2619
-117,9860;-132,3547
-116,0799;-129,2615
-114,3607;-126,1536
-112,6263;-123,2469
-111,0789;-120,1388
-109,5161;-117,2021
-108,1251;-114,4523
-106,9059;-111,7025
-105,8742;-108,9372
-104,8268;-106,3435
-103,9512;-103,9214
-103,2475;-101,6868
-102,7157;-99,4202
-102,3559;-97,5293
-102,1839;-95,6221
-101,9801;-93,8867
-102,1521;-92,2903
-102,3082;-91,2586
-102,6206;-90,2104
-103,3087;-89,3341
-103,9810;-88,5800
-104,8412;-88,5800
-105,6700;-88,5303
-106,8745;-89,0464
-108,0633;-89,5294
-109,4243;-90,3732
-110,9576;-91,3890
-112,6938;-92,5771
-114,2119;-93,9373
-116,1049;-95,4536
-117,9980;-97,3466
-119,8910;-99,2236
-121,7692;-101,2570
-123,8344;-103,6667
-125,8996;-106,0764
-127,9649;-108,4549
-130,0301;-111,2091
-132,0953;-113,9480
-134,1606;-116,8745
-136,2400;-119,8010
-138,1331;-122,7274
-140,0261;-125,6392
-141,9330;-128,7380
-143,6539;-131,8512
-145,3885;-134,7777
-146,9372;-137,7042
-148,4995;-140,6307
-149,8895;-143,5710
-151,0939;-146,3252
-152,3117;-149,0929
-153,3574;-151,6883
-154,2309;-154,1113
-154,9323;-156,3487
-155,4616;-158,6123
-155,8056;-160,5183
-156,1760;-162,2521
-156,1760;-163,8136
-156,2024;-165,2029
-155,8584;-166,4200
-155,5276;-167,4775
-155,0250;-168,1782
-154,3504;-168,7194
-153,5039;-168,9040
-152,4722;-168,9165
-151,4674;-168,7571
-150,0919;-168,4383
-148,7165;-167,7630
-147,3546;-166,9159
-145,8210;-165,9096
-144,1157;-164,5469
-142,2108;-163,0124
-140,5196;-161,3062
-138,4428;-159,4283
-136,5660;-157,3786
-134,5032;-155,1573
-132,4404;-152,7643
-130,3777;-150,1862
-128,3149;-147,6218
-126,2522;-144,8857
-124,1746;-141,9642
-122,2985;-139,0427
-120,2208;-136,1212
-118,3298;-133,2140
-116,4237;-130,1208
-114,7046;-127,0275
-112,9854;-123,9195
-111,2354;-120,9980
-109,8755;-118,0765
-108,2970;-115,1398
-107,0778;-112,3900
-106,0618;-109,6247
-104,8268;-107,0310
-103,9512;-104,6247
-103,2475;-102,1866
-102,7157;-100,1238
-102,3717;-98,0289
-101,9960;-96,3098
-101,9960;-94,5581
-101,9642;-93,1663
-102,3082;-91,9464
-102,6364;-90,8982
-103,1367;-90,0055
-103,8090;-89,4730
-104,6534;-89,1125
-105,6858;-88,9075
-106,6867;-89,0795
-108,0789;-89,2019
-109,2522;-89,8735
-110,8009;-90,7173
-112,3342;-91,7167
-114,0551;-93,0606
-115,7607;-94,7815
-117,6538;-96,4861
-119,5468;-98,3470
-121,4249;-100,5845
-123,4902;-102,8061
-125,5554;-105,2000
-127,6207;-107,7819
-129,6859;-110,3484
-131,7511;-113,0872
-133,8307;-116,0137
-135,7095;-118,9402
-137,7889;-121,8518
-139,6819;-124,9653
-141,5889;-127,8772
-143,3097;-130,9905
-145,0306;-133,9026
-146,7651;-137,0156
-148,3274;-139,9421
-149,7175;-142,8824
-150,9219;-145,6366
-152,1397;-148,4044
-153,1853;-150,9998
-154,0588;-153,4228
-154,7602;-155,6603
-155,2763;-157,9108
-155,8056;-160,0021
-156,1760;-161,7229
-156,1760;-163,4694
-156,1892;-164,8588
-156,0304;-166,0759
-155,6996;-167,1208
-155,1969;-168,0062
-154,5091;-168,5349
-153,8478;-168,8915
-152,8161;-169,0885
-151,7978;-168,9291
-150,6077;-168,6102
-149,2458;-167,9224
-147,6985;-167,2598
-146,1512;-166,2534
-144,6314;-164,8780
-142,7266;-163,5282
-141,0214;-161,8219
-139,1444;-159,9439
-137,0817;-157,8812
-135,0189;-155,8448
-132,9561;-153,4518
-130,8934;-150,8737
-128,8306;-148,3092
-126,7679;-145,5594
-124,7051;-142,8235
-122,6423;-139,9020
-120,5796;-136,9804
-118,5017;-134,0732
-116,6259;-130,9800
-114,5327;-127,8722
-112,8749;-124,9654
-110,3603;-121,8573
-109,2344;-118,9358
-107,1091;-116,0143
-105,7179;-113,0774
-104,5144;-110,3122
-103,2950;-107,7341
-102,2315;-105,1403
-101,5437;-102,7181
-100,8239;-100,4676
-100,4799;-98,3888
-100,1200;-96,4817
-99,9320;-94,7463
-99,9160;-93,1827
-100,0720;-91,7744
-100,4001;-90,7263
-100,9002;-89,8335
-101,5724;-89,3011
-102,4326;-88,9240
-103,2295;-88,9075
-104,7467;-89,0629
-106,6867;-89,3739
-108,0321;-90,0455
-109,7530;-90,8893
-111,4738;-91,9052
-113,1793;-93,0770
-115,0724;-94,6256
-116,9654;-96,1420
-118,8585;-98,0189
-120,7365;-100,0681
-122,8018;-102,3056
-124,8670;-104,5115
-126,9322;-107,0934
-128,9975;-109,6598
-131,0627;-112,4140
-133,1280;-115,1530
-135,2074;-118,0795
-137,0863;-121,0060
-139,1656;-123,9177
-141,0726;-127,0164
-142,7935;-130,1297
-144,5143;-133,0419
-146,2489;-136,1549
-147,8112;-139,0813
-149,1877;-142,0217
-150,5778;-144,7759
-151,7956;-147,5301
-152,8279;-150,3113
-153,8868;-152,7210
-154,5749;-155,1439
-155,2763;-157,3945
-155,8056;-159,4728
-156,1628;-161,3917
-156,3480;-162,9404
-156,3612;-164,5019
-156,2024;-165,9038
-155,8716;-166,9488
-155,3557;-167,8342
-154,8530;-168,3503
-154,1917;-168,8915
-153,1600;-169,0885
-152,1417;-168,9165
-150,9381;-168,7822
-149,7480;-168,0944
-148,3862;-167,4317
-146,8525;-166,4127
-145,1334;-165,2219
-143,4142;-163,8592
-141,7090;-162,3248
-139,8180;-160,6315
-137,9411;-158,5818
-135,8784;-156,3473
-133,8156;-154,1260
-131,7529;-151,7331
-129,6901;-149,1685
-127,6273;-146,4187
-125,5499;-143,6827
-123,6737;-140,7612
-121,6109;-137,8538
-119,5332;-134,7463
-117,6422;-131,8392
-115,7361;-128,7460
-114,0169;-125,6381
-112,2824;-122,7166
-110,7197;-119,7950
-109,3442;-116,8735
-107,9688;-113,9367
-106,5620;-111,1715
-105,5303;-108,5934
-104,4828;-105,9997
-103,6072;-103,5776
-102,9035;-101,3430
-102,3876;-99,0764
-101,8558;-97,1693
-101,4800;-95,4340
-101,4959;-93,8704
-101,2921;-92,4786
-101,4482;-91,2586
-101,7604;-90,2104
-102,4644;-89,3341
-102,9805;-88,6297
-103,4174;-88,0640
-104,8097;-88,0640
-106,0455;-87,9810
-106,7805;-88,8247
-109,0957;-89,8405
-110,4258;-91,0449
-112,3342;-92,2002
-114,0245;-93,9210
-116,1049;-95,6419
-117,9980;-97,3305
-119,8760;-99,3797
-121,9413;-101,6171
-124,0065;-103,8230
-126,0717;-106,4049
-128,1370;-108,9869
-130,2022;-111,5379
-132,2674;-114,4797
-134,3327;-117,2188
-136,4121;-120,1303
-138,2911;-123,2439
-140,3843;-126,1557
-142,0912;-129,2690
-144,0119;-132,1811
-145,5468;-135,2941
-147,2950;-138,2206
-148,6715;-141,1471
-150,0616;-144,0874
-151,2660;-146,8553
-152,4972;-149,4372
-153,3574;-152,0325
-154,2309;-154,4555
-154,9323;-156,7061
-155,4616;-158,7844
-155,8056;-160,6775
-156,1760;-162,5962
-156,1760;-164,1577
-156,2024;-165,5597
-155,8584;-166,6047
-155,5276;-167,4775
-155,0382;-168,1782
-154,1784;-168,7194
-153,3186;-168,8915
-152,4856;-169,1011
-151,2820;-168,7697
-150,0919;-168,2663
-148,7300;-167,5911
-147,1827;-166,7566
-145,6491;-165,5530
-143,9300;-164,3750
-142,2247;-162,8533
-140,3337;-160,9624
-138,4568;-159,0845
-136,3799;-157,0348
-134,5032;-154,8135
-132,4404;-152,4206
-130,3777;-149,8425
-128,3149;-147,2917
-126,2522;-144,3564
-124,1894;-141,6205
-122,1118;-138,6990
-120,2208;-135,7917
-118,3298;-132,6984
-116,4237;-129,5907
-114,7046;-126,6839
-112,9701;-123,5758
-111,4228;-120,6693
-109,8600;-117,5458
-108,4690;-114,8113
-107,2654;-111,8590
-106,0461;-109,2809
-104,9830;-106,7029
-104,2951;-104,0932
-103,6072;-101,8587
-102,8877;-99,5921
-102,5279;-97,7012
-102,3559;-95,7778
-102,1521;-94,2143
-102,3241;-92,8225
-102,4803;-91,6025
-102,8084;-90,5379
-103,3087;-89,8170
-103,9810;-89,4730
-104,8255;-89,0960
-105,8421;-89,0795
-107,0465;-89,2349
-108,2354;-89,5459
-109,6119;-90,2176
-110,9576;-91,0449
-112,6938;-92,2330
-114,2119;-93,5932
-116,1201;-95,1256
-117,8259;-96,8303
-119,7039;-98,6912
-121,7841;-100,9287
-123,6623;-103,1503
-125,7275;-105,5443
-127,7928;-108,1262
-129,8580;-110,6772
-131,9232;-113,6190
-133,9885;-116,3580
-136,0679;-119,2695
-137,9610;-122,3832
-139,8540;-125,2949
-141,7610;-128,4083
-143,4818;-131,3203
-145,2164;-134,4334
-146,7651;-137,3457
-148,3274;-140,4725
-149,7039;-143,2267
-151,1074;-145,9809
-152,1397;-148,7487
-153,1853;-151,3440
-154,0588;-153,7537
-154,7602;-156,1898
-155,2763;-158,2681
-155,8188;-160,1612
-155,9908;-162,0800
-156,1760;-163,6415
-156,2024;-165,0308
-155,8584;-166,2479
-155,5276;-167,3055
-155,0250;-167,9936
-154,3371;-168,7194
-153,6759;-168,8915
-152,6442;-169,0885
-151,6393;-168,9416
-150,2504;-168,4257
-149,0739;-167,9350
-147,5265;-167,1005
-145,9929;-165,8969
-144,2738;-164,7188
-142,5685;-163,1843
-140,6775;-161,4781
-138,8006;-159,6002
-136,7237;-157,5505
-134,8470;-155,3159
-132,7842;-153,1081
-130,7359;-150,5300
-128,4868;-147,9655
-126,4241;-145,2294
-124,3613;-142,3079
-122,2837;-139,3864
-120,4077;-136,4649
-118,3298;-133,5577
-116,4389;-130,4644
-114,5174;-127,3566
-112,9854;-124,4499
-111,2509;-121,3417
-109,6881;-118,4202
-108,3126;-115,4835
-106,9215;-112,7337
-105,7022;-109,9684
-104,6548;-107,3747
-103,7792;-104,9684
-103,0914;-102,5462
-102,3717;-100,2798
-102,0278;-98,3888
-101,6679;-96,4817
-101,4641;-94,7463
-101,6361;-93,1663
-101,7763;-91,9628
-102,2924;-90,7263
-102,7926;-89,8500
-103,4649;-89,1125
-104,3093;-88,9405
-105,3416;-88,7189
-106,3583;-89,0629
-107,5471;-89,3739
-108,9081;-90,0455
-110,4568;-90,8729
-111,9901;-92,0609
-113,7109;-93,4211
-115,4166;-94,9698
-117,3096;-96,4700
-119,2026;-98,5513
-121,0807;-100,4124
-123,1460;-102,6339
-125,2112;-105,0279
-127,2765;-107,6098
-129,3417;-110,1763
-131,4069;-112,9305
-133,4865;-115,6694
-135,3653;-118,5959
-137,4447;-121,5075
-139,3377;-124,6211
-141,2308;-127,5329
-143,1376;-130,6462
-144,8723;-133,5583
-146,4210;-136,6713
-147,9833;-139,5978
-149,3598;-142,5381
-150,7498;-145,2924
-151,9676;-148,0602
-153,0133;-150,6556
-153,8735;-153,0652
-154,7602;-155,4882
-155,2763;-157,7518
-155,8056;-159,6449
-156,1628;-161,5508
-156,3480;-163,2974
-156,3612;-164,6739
-156,2024;-166,0759
-155,8716;-167,1335
-155,3689;-167,8216
-154,6810;-168,5349
-154,0197;-168,8915
-152,9881;-169,0885
-151,9698;-168,9291
-150,7662;-168,5977
-149,5896;-168,1069
-148,0423;-167,2598
-146,4950;-166,2408
-144,9752;-165,0499
-143,0704;-163,7001
-141,3652;-161,9809
-139,4882;-160,2877
-137,4113;-158,2380
-135,5346;-156,0035
-133,4718;-153,7955
-131,4091;-151,2175
-129,3463;-148,6530
-127,2835;-145,9032
-125,2208;-143,1672
-123,1580;-140,2457
-121,0953;-137,3241
-119,0175;-134,4169
-117,1265;-131,3237
-115,2355;-128,2159
-113,3293;-125,3091
-111,6101;-122,2010
-109,8755;-119,2795
-108,3438;-116,3580
-106,6090;-113,4211
-105,0302;-110,6559
-103,8424;-108,0778
-102,4194;-105,4841
-101,5277;-103,0619
-101,0118;-100,7955
-100,4799;-98,9045
-100,1200;-96,9974
-99,9320;-95,2621
-99,9160;-93,6985
-100,0880;-92,2903
-100,2281;-91,2422
-100,7282;-90,3659
-101,4163;-89,6450
-102,0886;-89,3011
-102,9171;-88,9075
-104,1057;-89,0795
-105,4980;-89,2019
-106,5927;-89,8900
-109,0957;-90,5452
-110,4103;-91,5611
-112,4910;-92,7328
-114,3840;-94,2815
-116,2770;-95,7978
-118,1550;-97,6747
-120,2202;-99,7239
-122,2855;-101,9455
-124,3507;-104,3552
-126,4159;-106,7492
-128,4812;-109,3156
-130,5464;-112,0698
-132,6117;-114,8087
-134,6769;-117,7352
-136,7563;-120,6467
-138,6493;-123,7603
-140,5424;-126,6721
-142,4493;-129,7854
-144,1702;-132,6976
-145,9047;-135,8106
-147,4534;-138,7371
-149,0292;-141,6775
-150,2201;-144,4317
-151,6235;-147,1859
-152,6558;-149,9671
-153,7148;-152,3768
-154,4029;-154,7997
-155,1043;-157,0503
-155,6336;-159,1286
-155,9908;-161,0346
-156,1628;-162,7683
-156,3612;-164,3426
-156,2024;-165,5470
-155,8584;-166,7767
-155,5409;-167,6496
-154,8530;-168,3629
-154,1784;-168,7194
-153,3320;-168,9040
-152,3136;-168,9165
-151,1101;-168,7697
-149,9200;-168,2789
-148,5581;-167,4191
-147,0108;-166,5846
-145,4772;-165,3938
-143,7718;-164,0311
-141,8809;-162,5095
-139,9899;-160,6186
-138,0990;-158,7407
-136,2222;-156,7042
-134,1594;-154,2979
-132,0967;-151,9050
-130,0339;-149,3269
-127,9711;-146,7625
-125,9084;-144,0265
-123,8456;-141,1049
-121,7679;-138,1834
-119,8770;-135,2761
-117,9860;-132,1829
-116,0799;-129,0752
-114,3607;-126,1683
-112,6263;-123,0603
-111,0789;-120,1388
-109,5161;-117,2172
-108,1251;-114,2805
-106,9215;-111,5307
-105,6865;-108,7498
-104,8268;-106,3591
-103,9512;-103,7495
-103,2633;-101,4990
-102,5437;-99,4362
-102,1839;-97,3413
-102,0119;-95,6221
-101,8240;-93,8867
-101,7922;-92,2903
-102,1203;-91,2586
-102,6364;-90,2104
-103,1367;-89,3011
-103,8090;-88,9571
-104,6534;-88,5634
-105,6858;-88,7189
-106,6867;-89,0464
-108,0633;-89,5294
-109,4398;-90,3732
-110,7855;-91,4055
-112,5063;-92,3886
-114,2272;-93,9373
-115,9328;-95,4536
-117,8259;-97,3466
-119,7039;-99,2076
-121,7692;-101,4450
-123,8344;-103,6667
-125,8996;-106,0607
-127,9649;-108,6426
-130,0301;-111,1936
-132,0953;-114,1354
-134,1749;-116,8745
-136,0537;-119,7859
-138,1331;-122,8996
-140,0261;-125,8114
-141,9330;-128,9247
-143,6539;-131,8368
-145,3885;-134,9498
-146,9372;-137,8763
-148,4995;-140,8028
-149,8895;-143,7431
-151,0939;-146,5110
-152,3117;-149,0929
-153,3574;-151,6883
-154,2309;-154,0980
-154,9323;-156,5340
-155,4616;-158,6123
-155,8056;-160,5183
-156,1760;-162,2521
-156,1760;-163,8136
-156,2024;-165,2029
-155,8584;-166,4326
-155,5276;-167,2929
-155,0250;-168,1782
-154,3504;-168,7194
-153,5039;-168,9040
-152,4722;-168,9165
-151,4539;-168,7697
-150,2638;-168,2663
-148,9019;-167,5911
-147,3546;-166,7439
-145,8210;-165,7376
-144,1019;-164,3750
-142,3966;-162,8405
-140,5056;-161,1343
-138,6287;-159,2564
-136,5518;-157,2067
-134,6751;-154,9854
-132,6123;-152,5924
-130,5496;-150,0144
-128,4868;-147,4499
-126,4241;-144,7139
-124,3613;-141,7785
-122,2837;-139,0567
-120,4077;-135,9493
-118,3148;-133,0421
-116,6108;-129,9344
-114,7046;-127,0275
-112,9701;-123,9195
-111,4228;-120,9980
-109,8600;-118,0765
-108,4690;-115,1550
-107,2654;-112,2027
-106,0461;-109,6247
-104,9987;-107,0310
-104,1231;-104,6247
-103,4195;-102,1866
-102,9035;-100,1238
-102,3559;-98,0289
-102,1839;-96,3098
-101,9801;-94,5581
-102,1521;-93,1663
-102,3082;-91,9464
-102,6364;-90,8818
-103,1367;-90,1939
-103,8090;-89,4730
-104,6534;-89,0960
-105,6858;-89,0795
-106,7024;-89,2349
-107,8912;-89,5459
